alpha = 0.1000	alpha = 0.1000
gamma = 0.0000	gamma = 0.0000
prob.endemic = 0.2000	prob.endemic = 0.2000
Num. spacers = 40, Tmax = 10000, Num. replicates = 5000	Num. spacers = 40, Tmax = 10000, Num. replicates = 5000
seed = 1676780172	seed = 365074426
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.598	0	2.3026	0.9	0.9999	0.49935
0.59965	1.007	1.42815	0.6663	0.9999	0.49855
0.60835	2.0425	0.93305	0.53265	0.9999	0.5045
0.60995	3.1134	0.57885	0.45325	0.9999	0.5059
0.62955	4.2379	0.4312	0.4201	0.9999	0.52835
0.63375	5.4128	0.305	0.393	0.9999	0.5265
0.648	6.6652	0.23925	0.3826	0.9999	0.53465
0.656	7.9829	0.18085	0.3696	0.9999	0.5449
0.67375	9.4126	0.18855	0.3775	0.9999	0.55345
0.68175	10.932	0.1584	0.37565	0.9999	0.55635
0.69345	12.5701	0.1685	0.3832	0.9999	0.56285
0.70835	14.3448	0.17745	0.3951	0.9999	0.56855
0.7191	16.2978	0.2086	0.40595	0.9999	0.5696
0.7376	18.4235	0.29655	0.4239	0.9999	0.58405
0.76155	20.7739	0.68185	0.45855	0.9999	0.59215
0.78055	23.3666	1.0481	0.48335	0.9999	0.6013
0.80355	26.2485	2.10295	0.5181	0.9999	0.6125
0.8207	29.4114	2.2926	0.54285	0.9999	0.6247
0.8418	32.9324	2.29255	0.57795	0.9999	0.6347
0.86955	36.874	2.2922	0.6245	0.9999	0.651
0.88395	41.2898	2.29145	0.65365	0.9999	0.65385
0.90695	46.2125	2.2905	0.6936	0.9999	0.677
0.9243	51.6919	2.2895	0.73185	0.9999	0.68275
0.9417	57.8373	2.28825	0.76325	0.9999	0.70735
0.95415	64.4468	2.287	0.7905	0.9999	0.72665
0.96915	71.9787	2.2854	0.8194	0.9999	0.75755
0.97655	80.1862	2.2837	0.8384	0.9999	0.7669
0.985	89.2848	2.28185	0.85445	0.9999	0.815
0.9902	99.1564	2.2797	0.86715	0.9999	0.8395
0.9941	110.158	2.2773	0.8779	0.9999	0.87415
0.9957	122.379	2.2747	0.88335	0.9999	0.875
0.9975	135.793	2.2717	0.88675	0.9999	0.9174
0.9992	151.021	2.26855	0.89145	0.9999	0.9618
0.9994	168.526	2.2647	0.89235	0.9999	0.96715
0.99985	188.541	2.2602	0.8935	0.9999	0.99525
0.99985	213.137	2.2547	0.8937	0.9999	0.9954
0.9999	243.08	2.24855	0.8935	0.9999	0.99795
0.9999	283.28	2.24	0.89275	0.9999	0.99825
0.9999	342.146	2.2275	0.8916	0.9999	0.99865
0.9999	457.295	2.20445	0.88895	0.9999	0.9989
