alpha = 0.2800	alpha = 0.2800
gamma = 0.0000	gamma = 0.0000
prob.endemic = 0.6000	prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1253164083	seed = 238120428
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.79835	0	1.273	0.72	0.9999	0.4917
0.7961	1.0175	1.2728	0.6026	0.9999	0.4985
0.79925	2.0625	1.2727	0.55025	0.9999	0.5014
0.8059	3.1413	1.2726	0.5281	0.9999	0.49935
0.8139	4.2584	1.2723	0.51695	0.9999	0.5081
0.82075	5.4081	1.2722	0.51325	0.9999	0.5093
0.83045	6.6064	1.2721	0.5142	0.9999	0.52175
0.8329	7.8598	1.27185	0.51215	0.9999	0.52115
0.8372	9.168	1.2717	0.51525	0.9999	0.5143
0.8483	10.5265	1.2716	0.52005	0.9999	0.53105
0.85685	11.9421	1.2713	0.5233	0.9999	0.54995
0.85685	13.4117	1.2712	0.5252	0.9999	0.5338
0.86585	14.9588	1.2709	0.5342	0.9999	0.54005
0.8774	16.5811	1.27075	0.54755	0.9999	0.54635
0.87675	18.2705	1.2705	0.5464	0.9999	0.54265
0.8926	20.0453	1.2703	0.56285	0.9999	0.55945
0.8961	21.9373	1.27	0.5678	0.9999	0.5555
0.904	23.9453	1.2698	0.57895	0.9999	0.56095
0.9122	26.0632	1.2695	0.5876	0.9999	0.5695
0.91725	28.3001	1.2693	0.5971	0.9999	0.5592
0.9198	30.6753	1.2689	0.5982	0.9999	0.57285
0.9327	33.215	1.2686	0.6147	0.9999	0.5834
0.9369	35.8991	1.2683	0.6199	0.9999	0.5876
0.94625	38.7879	1.26795	0.6337	0.9999	0.5964
0.94805	41.862	1.2675	0.63675	0.9999	0.5888
0.9551	45.1538	1.2671	0.6476	0.9999	0.59265
0.96075	48.7672	1.2667	0.655	0.9999	0.60255
0.96805	52.7312	1.2662	0.6654	0.9999	0.61715
0.9726	57.0712	1.2657	0.6736	0.9999	0.6182
0.97635	61.7488	1.2651	0.679	0.9999	0.6201
0.981	67.0727	1.2645	0.685	0.9999	0.63805
0.9847	72.8163	1.2638	0.6922	0.9999	0.63385
0.9892	79.3728	1.2629	0.6981	0.9999	0.6831
0.99155	86.9021	1.2621	0.70095	0.9999	0.69935
0.9942	95.7543	1.2609	0.7049	0.9999	0.73125
0.99585	106.53	1.2597	0.7078	0.9999	0.73295
0.9977	119.843	1.2581	0.71055	0.9999	0.77785
0.99825	137.672	1.2559	0.7119	0.9999	0.75595
0.9995	164.323	1.2529	0.7126	0.9999	0.90495
0.9997	217.71	1.2469	0.71165	0.9999	0.86075
