alpha = 0.6000	alpha = 0.6000
gamma = 15.0000	gamma = 15.0000
prob.endemic = 0.9000	prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1420446655	seed = 1059161518
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.9496	0	0.5116	0.457	0.9999	0.4979
0.9476	1.0254	0.5115	0.4583	0.9999	0.49345
0.94785	2.0734	0.5115	0.45815	0.9999	0.49795
0.94575	3.1499	0.5114	0.45965	0.9999	0.49315
0.9462	4.2435	0.5114	0.45945	0.9999	0.49135
0.94135	5.3664	0.5113	0.46425	0.9999	0.49355
0.9418	6.5259	0.5113	0.46265	0.9999	0.49735
0.9372	7.7122	0.5112	0.4671	0.9999	0.50245
0.9402	8.9311	0.5111	0.4622	0.9999	0.49465
0.9394	10.1826	0.5111	0.45945	0.9999	0.4968
0.93185	11.4772	0.511	0.46015	0.9999	0.4798
0.9367	12.799	0.511	0.4424	0.9999	0.47805
0.93	14.165	0.5109	0.4259	0.9999	0.4822
0.9338	15.5848	0.5108	0.39835	0.9999	0.4854
0.93315	17.0646	0.5107	0.3762	0.9999	0.48005
0.93435	18.5885	0.5106	0.3639	0.9999	0.4952
0.9329	20.1616	0.5106	0.3583	0.9999	0.48045
0.9343	21.8022	0.5105	0.35675	0.9999	0.48345
0.93485	23.5434	0.5104	0.35505	0.9999	0.48155
0.93725	25.3646	0.5103	0.35595	0.9999	0.4821
0.93785	27.2896	0.5102	0.35535	0.9999	0.48325
0.9383	29.3175	0.5101	0.3551	0.9999	0.4836
0.9452	31.4449	0.51	0.3593	0.9999	0.4888
0.9474	33.6761	0.5099	0.35925	0.9999	0.51195
0.94795	36.0812	0.5098	0.3604	0.9999	0.4953
0.95035	38.6008	0.5096	0.362	0.9999	0.495
0.9531	41.349	0.5094	0.3632	0.9999	0.5046
0.9531	44.3444	0.5093	0.36425	0.9999	0.4819
0.95535	47.5336	0.5091	0.365	0.9999	0.497
0.95695	51.0165	0.509	0.36635	0.9999	0.49255
0.9604	54.9165	0.5088	0.3675	0.9999	0.5128
0.9627	59.2435	0.50855	0.3695	0.9999	0.50095
0.96515	64.054	0.5083	0.3717	0.9999	0.4953
0.9685	69.6107	0.50805	0.37305	0.9999	0.5198
0.9725	76.0673	0.5077	0.376	0.9999	0.52445
0.9739	83.9345	0.5073	0.37745	0.9999	0.50675
0.9804	93.6665	0.5069	0.3816	0.9999	0.53125
0.98225	106.873	0.5062	0.3832	0.9999	0.52015
0.98645	126.72	0.5053	0.38595	0.9999	0.50665
0.9901	165.789	0.5035	0.38765	0.9999	0.51195
