alpha = 0.1300	alpha = 0.1300
gamma = 0.0000	gamma = 0.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1752629762	seed = 954576096
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.65695	0	2.0402	0.87	0.9999	0.50345
0.6382	1.0108	1.40955	0.6523	0.9999	0.49095
0.6546	2.0554	1.06865	0.5466	0.9999	0.50065
0.66675	3.1306	0.83065	0.49285	0.9999	0.51305
0.6727	4.2615	0.6246	0.4559	0.9999	0.5192
0.6874	5.4466	0.565	0.44285	0.9999	0.5279
0.6983	6.6868	0.5082	0.4365	0.9999	0.53525
0.71415	8.0009	0.53305	0.43935	0.9999	0.5446
0.7229	9.3986	0.5573	0.4395	0.9999	0.54955
0.73555	10.9017	0.60825	0.44645	0.9999	0.55375
0.746	12.5218	0.75455	0.45715	0.9999	0.55475
0.7584	14.2411	0.95545	0.46595	0.9999	0.56465
0.7764	16.116	1.53375	0.4889	0.9999	0.57
0.7915	18.1261	2.0345	0.50435	0.9999	0.5776
0.8103	20.2929	2.0348	0.53105	0.9999	0.5873
0.82845	22.6709	2.0346	0.5597	0.9999	0.5904
0.843	25.2471	2.0341	0.57575	0.9999	0.60375
0.86595	28.0117	2.0337	0.61145	0.9999	0.61775
0.8818	31.088	2.0331	0.6397	0.9999	0.62765
0.89365	34.3967	2.0325	0.664	0.9999	0.6251
0.9125	38.1149	2.0319	0.68965	0.9999	0.64655
0.92885	42.0702	2.0311	0.71825	0.9999	0.6691
0.9392	46.4885	2.0302	0.7407	0.9999	0.6734
0.95085	51.2689	2.0293	0.76315	0.9999	0.6813
0.96555	56.5436	2.0284	0.7882	0.9999	0.7201
0.97345	62.2332	2.0273	0.8027	0.9999	0.7428
0.9779	68.4249	2.0261	0.8164	0.9999	0.73365
0.9868	75.1961	2.0248	0.8317	0.9999	0.7955
0.98955	82.6572	2.0234	0.84065	0.9999	0.7854
0.99345	90.8743	2.0218	0.8489	0.9999	0.81635
0.9958	99.8243	2.0201	0.85345	0.9999	0.86115
0.99725	109.898	2.0181	0.8584	0.9999	0.87605
0.99855	121.243	2.016	0.86105	0.9999	0.91295
0.99915	133.967	2.0135	0.86285	0.9999	0.9367
0.99945	149.146	2.0105	0.86385	0.9999	0.9317
0.99965	167.077	2.007	0.86365	0.9999	0.96635
0.99975	189.324	2.0028	0.8638	0.9999	0.96665
0.9999	219.491	1.997	0.86335	0.9999	0.99755
0.99985	263.766	1.98885	0.86245	0.9999	0.9796
0.9999	349.798	1.9736	0.8604	0.9999	0.9991
