alpha = 0.7700	alpha = 0.7700
gamma = 10.0000	gamma = 10.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1508411375	seed = 2099482721
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.90175	0	0.2616	0.36525	0.9999	0.507
0.89395	1.0216	0.2616	0.37	0.9999	0.492
0.89345	2.0635	0.2616	0.36895	0.9999	0.49645
0.8916	3.1268	0.2615	0.3684	0.9999	0.49295
0.8925	4.214	0.2615	0.3633	0.9999	0.4954
0.88855	5.3248	0.2615	0.35885	0.9999	0.49315
0.8879	6.4614	0.2615	0.3491	0.9999	0.4967
0.88275	7.6207	0.2614	0.33355	0.9999	0.4888
0.88545	8.8237	0.2614	0.2925	0.9999	0.48775
0.88155	10.0618	0.2614	0.2444	0.9999	0.49115
0.8852	11.3295	0.2613	0.20795	0.9999	0.4894
0.881	12.641	0.2613	0.19355	0.9999	0.4817
0.88255	14.009	0.2613	0.1889	0.9999	0.4854
0.8818	15.4176	0.2612	0.18605	0.9999	0.4809
0.8833	16.8862	0.2612	0.18455	0.9999	0.48485
0.8845	18.4172	0.2611	0.18335	0.9999	0.4922
0.88855	20.0058	0.2611	0.1844	0.9999	0.49105
0.8825	21.6648	0.2611	0.1825	0.9999	0.47465
0.88805	23.397	0.261	0.18275	0.9999	0.49245
0.88835	25.2146	0.2609	0.18335	0.9999	0.48085
0.88865	27.119	0.2609	0.18265	0.9999	0.4896
0.8928	29.1431	0.2608	0.1841	0.9999	0.48935
0.8937	31.2886	0.2608	0.1837	0.9999	0.4931
0.89195	33.52	0.2607	0.1836	0.9999	0.48155
0.89725	35.9114	0.2607	0.18485	0.9999	0.4912
0.8996	38.4379	0.2606	0.1859	0.9999	0.49175
0.89665	41.1793	0.2605	0.18445	0.9999	0.49175
0.89915	44.1067	0.26045	0.18585	0.9999	0.48525
0.9077	47.2878	0.26035	0.18855	0.9999	0.4957
0.9079	50.7871	0.2603	0.1897	0.9999	0.47795
0.90605	54.6552	0.26015	0.1872	0.9999	0.49945
0.91	58.9052	0.26005	0.1892	0.9999	0.49615
0.9126	63.6842	0.2599	0.1899	0.9999	0.49965
0.91635	69.2011	0.25975	0.19075	0.9999	0.51135
0.91815	75.5775	0.2596	0.19265	0.9999	0.491
0.9229	83.2692	0.2594	0.19485	0.9999	0.4876
0.92625	92.9934	0.25915	0.19555	0.9999	0.49635
0.93325	105.983	0.2588	0.19935	0.9999	0.4793
0.93925	125.189	0.25835	0.2008	0.9999	0.49375
0.95165	164.23	0.2574	0.205	0.9999	0.5078
