alpha = 0.1300	alpha = 0.1300
gamma = 15.0000	gamma = 15.0000
prob.endemic = 0.1000	prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 10000, Num. replicates = 5000
seed = 997916791	seed = 1657854508
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.55355	0	11460.8	0.98425	0.9999	0.50415
0.5451	1.0014	9276.29	0.9847	0.9999	0.4977
0.5486	2.0036	4454.87	0.9845	0.9999	0.50045
0.5493	3.0082	2664.64	0.98395	0.9999	0.5
0.5446	4.0139	1577.81	0.9847	0.9999	0.49875
0.54455	5.021	792.616	0.9837	0.9999	0.49625
0.5479	6.0285	409.784	0.98315	0.9999	0.50025
0.5499	7.0365	212.75	0.98245	0.9999	0.50275
0.54485	8.0459	132.446	0.9821	0.9999	0.49645
0.55095	9.0575	66.2497	0.98065	0.9999	0.5024
0.5441	10.0687	39.2366	0.9803	0.9999	0.49825
0.5453	11.0839	21.4157	0.97835	0.9999	0.49955
0.5458	12.0998	11.4707	0.9753	0.9999	0.4998
0.54105	13.1171	6.107	0.96895	0.9999	0.4975
0.5392	14.1372	3.29025	0.9432	0.9999	0.4935
0.53725	15.1637	2.0402	0.82825	0.9999	0.4938
0.5421	16.2032	1.0319	0.56965	0.9999	0.49785
0.54655	17.2761	0.5556	0.4279	0.9999	0.50235
0.55945	18.3902	0.3209	0.3577	0.9999	0.5094
0.56805	19.5783	0.1816	0.3126	0.9999	0.51755
0.57255	20.8355	0.10405	0.2779	0.9999	0.5245
0.58355	22.1892	0.06685	0.2634	0.9999	0.532
0.5943	23.6517	0.03905	0.25165	0.9999	0.5389
0.60185	25.2432	0.0239	0.2426	0.9999	0.5429
0.6112	26.977	0.01505	0.24115	0.9999	0.548
0.62065	28.9085	0.0096	0.245	0.9999	0.5515
0.64295	31.0841	0.0101	0.25915	0.9999	0.56485
0.64915	33.5651	0.00595	0.26145	0.9999	0.5662
0.66775	36.3998	0.00765	0.28015	0.9999	0.5735
0.6951	39.7953	0.0146	0.3091	0.9999	0.59275
0.7235	43.899	0.0559	0.35035	0.9999	0.60435
0.75195	49.0025	0.1504	0.3858	0.9999	0.6191
0.7902	55.4547	0.8752	0.4569	0.9999	0.629
0.83295	63.9233	2.0208	0.5256	0.9999	0.65475
0.8743	75.3752	2.02285	0.6012	0.9999	0.67395
0.9165	90.5331	2.0215	0.6859	0.9999	0.69415
0.9538	112.083	2.0184	0.75725	0.9999	0.7427
0.97655	142.647	2.0133	0.80825	0.9999	0.7777
0.9931	190.774	2.0054	0.8448	0.9999	0.8623
0.9985	287.861	1.9883	0.8576	0.9999	0.93355
