alpha = 0.1700	alpha = 0.1700
gamma = 10.0000	gamma = 10.0000
prob.endemic = 0.7000	prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 382086280	seed = 1971667775
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.84665	0	1.7737	0.88	0.9999	0.49565
0.84395	1.0157	1.7736	0.88165	0.9999	0.50715
0.8474	2.0475	1.7734	0.87935	0.9999	0.4989
0.84425	3.0917	1.7732	0.8802	0.9999	0.4995
0.8395	4.1542	1.773	0.88065	0.9999	0.4921
0.83845	5.235	1.7728	0.88065	0.9999	0.4991
0.8356	6.3318	1.7727	0.88055	0.9999	0.5025
0.832	7.4446	1.7725	0.87735	0.9999	0.4888
0.82705	8.5698	1.7723	0.86605	0.9999	0.48765
0.82375	9.7244	1.7721	0.8299	0.9999	0.48675
0.83405	10.9059	1.7718	0.75965	0.9999	0.4985
0.83285	12.1306	1.7714	0.6854	0.9999	0.4983
0.84355	13.4161	1.7712	0.6586	0.9999	0.49755
0.8538	14.7673	1.771	0.64835	0.9999	0.521
0.8649	16.2057	1.7707	0.65085	0.9999	0.52005
0.8859	17.7255	1.7705	0.66555	0.9999	0.5478
0.89825	19.3614	1.7702	0.6761	0.9999	0.55865
0.9103	21.0729	1.7698	0.6896	0.9999	0.5703
0.9227	22.9039	1.7696	0.70485	0.9999	0.5811
0.9327	24.8481	1.7693	0.7173	0.9999	0.5818
0.93955	26.9768	1.76885	0.7263	0.9999	0.5978
0.9482	29.2106	1.7684	0.74025	0.9999	0.59965
0.9616	31.5924	1.7681	0.7607	0.9999	0.6166
0.9671	34.1648	1.7677	0.76955	0.9999	0.62935
0.97455	36.9225	1.7672	0.7801	0.9999	0.65635
0.9779	39.878	1.7666	0.7858	0.9999	0.6588
0.98525	43.118	1.7661	0.798	0.9999	0.6905
0.98715	46.717	1.7655	0.80185	0.9999	0.70145
0.99	50.5524	1.7649	0.8074	0.9999	0.7185
0.9937	54.8911	1.7641	0.8143	0.9999	0.748
0.9957	59.6261	1.7633	0.81905	0.9999	0.75335
0.9965	64.8786	1.7624	0.8203	0.9999	0.761
0.9983	70.8136	1.7614	0.8232	0.9999	0.85585
0.99895	77.6102	1.7603	0.8247	0.9999	0.8889
0.9992	85.4815	1.7589	0.82565	0.9999	0.8662
0.99965	94.9444	1.7573	0.82645	0.9999	0.93855
0.99985	106.848	1.7552	0.8262	0.9999	0.9763
0.99985	122.432	1.7526	0.82605	0.9999	0.96015
0.9999	145.37	1.7489	0.82555	0.9999	0.9951
0.9999	191.562	1.7417	0.82445	0.9999	0.99935
