alpha = 1.0000	alpha = 1.0000
gamma = 20.0000	gamma = 20.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 2013904755	seed = 1087982839
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.90155	0	0	0	0.9999	0.5032
0.9045	1.0247	0	0	0.9999	0.50475
0.90235	2.0765	0	0	0.9999	0.51025
0.8982	3.1576	0	0	0.9999	0.50055
0.89905	4.2722	0	0	0.9999	0.49115
0.9001	5.4175	0	0	0.9999	0.5026
0.90045	6.5981	0	0	0.9999	0.5041
0.8989	7.8093	0	0	0.9999	0.48475
0.89765	9.0618	0	0	0.9999	0.5017
0.89575	10.3436	0	0	0.9999	0.4863
0.8977	11.6788	0	0	0.9999	0.49475
0.90505	13.0593	0	0	0.9999	0.50735
0.89665	14.4928	0	0	0.9999	0.4983
0.899	15.9846	0	0	0.9999	0.4979
0.898	17.521	0	0	0.9999	0.4955
0.89535	19.1204	0	0	0.9999	0.4965
0.90195	20.7892	0	0	0.9999	0.5026
0.8994	22.5124	0	0	0.9999	0.50815
0.8985	24.3249	0	0	0.9999	0.49535
0.90065	26.2181	0	0	0.9999	0.5122
0.8955	28.1905	0	0	0.9999	0.4902
0.90105	30.2927	0	0	0.9999	0.50235
0.90045	32.5056	0	0	0.9999	0.50485
0.9004	34.8665	0	0	0.9999	0.4996
0.9009	37.352	0	0	0.9999	0.4949
0.9018	39.9851	0	0	0.9999	0.5032
0.90375	42.8804	0	0	0.9999	0.5004
0.89915	45.9767	0	0	0.9999	0.50025
0.8969	49.2625	0	0	0.9999	0.5032
0.89965	52.9333	0	0	0.9999	0.4894
0.9	56.963	0	0	0.9999	0.49925
0.9049	61.4336	0	0	0.9999	0.5058
0.90265	66.4766	0	0	0.9999	0.4977
0.9025	72.2274	0	0	0.9999	0.5069
0.8965	78.9184	0	0	0.9999	0.48745
0.90965	86.8485	0	0	0.9999	0.5256
0.90515	96.7298	0	0	0.9999	0.50865
0.9002	110.06	0	0	0.9999	0.49065
0.90665	129.847	0	0	0.9999	0.5036
0.8953	169.468	0	0	0.9999	0.4862
