alpha = 0.7700	alpha = 0.7700
gamma = 0.0000	gamma = 0.0000
prob.endemic = 0.9000	prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1893802346	seed = 588609073
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.9488	0	0.2614	0.23	0.9999	0.49925
0.9511	1.0244	0.2613	0.2191	0.9999	0.49265
0.9515	2.0701	0.2613	0.2152	0.9999	0.5024
0.95165	3.1482	0.2613	0.2131	0.9999	0.51525
0.94995	4.2596	0.2613	0.2115	0.9999	0.49975
0.9508	5.4025	0.2612	0.21095	0.9999	0.5096
0.95195	6.5755	0.2612	0.21105	0.9999	0.49375
0.95195	7.7828	0.2612	0.21055	0.9999	0.50445
0.9548	9.0391	0.2611	0.2107	0.9999	0.51975
0.94985	10.3346	0.2611	0.20865	0.9999	0.50325
0.9529	11.6698	0.2611	0.2102	0.9999	0.49375
0.95155	13.0532	0.261	0.20885	0.9999	0.5098
0.9534	14.4826	0.261	0.20945	0.9999	0.51485
0.9506	15.9844	0.2609	0.20905	0.9999	0.4842
0.95535	17.5289	0.2609	0.21	0.9999	0.50955
0.95405	19.1279	0.2609	0.20915	0.9999	0.5123
0.9557	20.7918	0.2608	0.21005	0.9999	0.5139
0.95605	22.5408	0.2608	0.2108	0.9999	0.4889
0.95265	24.3665	0.2607	0.20935	0.9999	0.4866
0.9598	26.281	0.2607	0.2114	0.9999	0.51725
0.95565	28.2954	0.2606	0.2095	0.9999	0.51215
0.95805	30.3987	0.2606	0.2105	0.9999	0.5125
0.96065	32.6157	0.2605	0.21175	0.9999	0.5081
0.95935	34.9698	0.2605	0.21105	0.9999	0.508
0.96115	37.4763	0.2604	0.21205	0.9999	0.5006
0.9614	40.1517	0.2603	0.21155	0.9999	0.51075
0.9633	42.9866	0.2602	0.2124	0.9999	0.51205
0.96215	46.1104	0.2602	0.2121	0.9999	0.5078
0.96325	49.4976	0.2601	0.21265	0.9999	0.49705
0.9637	53.0816	0.26	0.2124	0.9999	0.5121
0.96635	57.043	0.2599	0.2134	0.9999	0.5152
0.9693	61.5266	0.25975	0.21455	0.9999	0.5217
0.96835	66.5819	0.2596	0.21395	0.9999	0.5205
0.96885	72.4007	0.2595	0.21385	0.9999	0.52535
0.9706	79.0882	0.2593	0.2147	0.9999	0.5222
0.9705	87.2648	0.2591	0.2152	0.9999	0.49635
0.9735	97.3518	0.25885	0.216	0.9999	0.50475
0.9748	110.631	0.2585	0.21605	0.9999	0.5163
0.97945	130.889	0.258	0.2177	0.9999	0.52605
0.98215	171.368	0.2571	0.21835	0.9999	0.51845
