alpha = 0.3600	alpha = 0.3600
gamma = 10.0000	gamma = 10.0000
prob.endemic = 0.0000	prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 338183876	seed = 743652417
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.4993	0	1147.76	0.9795	0.9999	0.49915
0.5078	1.0005	428.67	0.97635	0	0.5078
0.504	2.002	232.615	0.9745	0	0.504
0.5026	3.0046	121.252	0.97085	0.49995	0.5025
0.4963	4.0074	67.6711	0.96835	0.5	0.49625
0.49385	5.0119	35.9437	0.9629	0.49995	0.4938
0.497	6.0182	17.2294	0.9535	0	0.497
0.49955	7.0255	7.8723	0.9388	0.99985	0.4994
0.4954	8.0355	4.07725	0.9141	0.99995	0.49525
0.49285	9.0462	1.9912	0.84925	0.49995	0.4928
0.4952	10.0655	1.0217	0.6232	0.5	0.49515
0.4926	11.0983	0.47935	0.35785	0.49995	0.49255
0.495	12.1566	0.22705	0.244	0.5	0.49485
0.49625	13.2524	0.10765	0.1836	0.99995	0.49615
0.49725	14.3789	0.051	0.1451	0	0.49725
0.50795	15.5349	0.02655	0.12475	0.49995	0.5079
0.50715	16.7545	0.01115	0.1064	0.9999	0.507
0.5074	18.0116	0.0049	0.094	0.4999	0.50725
0.50525	19.3261	0.002	0.0818	0.99995	0.505
0.5102	20.7102	0.0009	0.07425	0.5	0.51015
0.5131	22.151	0.00035	0.06805	0.49995	0.513
0.50745	23.6701	0.0001	0.06115	0.9999	0.5073
0.5139	25.2617	0.0001	0.05625	0.49995	0.51375
0.51635	26.9378	0	0.05475	0.9999	0.5161
0.5194	28.7511	0	0.0481	0.49995	0.51925
0.51405	30.6373	0	0.04425	0.99985	0.51395
0.51475	32.6626	0	0.0419	0.4999	0.5147
0.5225	34.8593	0	0.0425	1	0.52235
0.52195	37.2341	0	0.03645	0	0.52195
0.5267	39.8203	0	0.0354	0.4999	0.5266
0.52545	42.6777	0	0.03575	0.49995	0.52535
0.52285	45.8939	0	0.03235	0.9999	0.5227
0.53245	49.4757	0	0.035	0.9999	0.53205
0.5288	53.5196	0	0.0302	0.49995	0.52865
0.52795	58.2787	0	0.031	0.99995	0.5277
0.54015	63.9504	0	0.03275	0.9999	0.5398
0.539	71.0357	0	0.02945	0.9999	0.5388
0.54065	80.6386	0	0.03355	0.9999	0.54015
0.55385	94.9183	0	0.0352	0.99985	0.55355
0.57995	124.499	0	0.0474	0.9999	0.57855
