alpha = 0.2800	alpha = 0.2800
gamma = 20.0000	gamma = 20.0000
prob.endemic = 0.1000	prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1426198364	seed = 1350138859
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.5456	0	211188	0.96575	0.9999	0.49665
0.54925	1.0012	93375.4	0.96555	0.9999	0.50005
0.54935	2.0055	46188.8	0.96555	0.9999	0.4998
0.54285	3.0118	36946.5	0.9673	0.9999	0.4967
0.5415	4.0192	22181.1	0.96655	0.9999	0.49455
0.53675	5.0311	12959.9	0.96735	0.9999	0.4918
0.5479	6.0431	4682.19	0.96575	0.9999	0.5025
0.54515	7.0593	2766.42	0.9655	0.9999	0.50005
0.545	8.0742	1631.66	0.9639	0.9999	0.49865
0.5432	9.094	917.892	0.96585	0.9999	0.50015
0.5384	10.1126	523.275	0.96485	0.9999	0.49575
0.5377	11.1377	320.904	0.9638	0.9999	0.4943
0.5397	12.1644	146.55	0.9625	0.9999	0.4992
0.5405	13.1926	79.1793	0.96025	0.9999	0.5012
0.52655	14.2247	51.9213	0.96	0.9999	0.48595
0.52775	15.2611	25.8521	0.9553	0.9999	0.4874
0.53035	16.3021	12.612	0.9473	0.9999	0.48975
0.5318	17.344	6.0741	0.9365	0.9999	0.49425
0.53655	18.39	3.17335	0.9014	0.9999	0.49775
0.5298	19.4437	1.54165	0.8066	0.9999	0.49235
0.53005	20.5068	1.273	0.601	0.9999	0.49175
0.5301	21.6016	0.5347	0.3868	0.9999	0.4924
0.5348	22.7485	0.25405	0.28785	0.9999	0.49555
0.54315	23.9488	0.1321	0.238	0.9999	0.50165
0.54305	25.2256	0.06485	0.1999	0.9999	0.5016
0.55545	26.58	0.03605	0.1855	0.9999	0.51125
0.5623	28.047	0.019	0.16975	0.9999	0.51915
0.56775	29.6417	0.00835	0.16315	0.9999	0.52055
0.57285	31.3781	0.00405	0.15445	0.9999	0.52355
0.57755	33.283	0.002	0.1498	0.9999	0.5273
0.5911	35.4314	0.0011	0.1537	0.9999	0.5345
0.59225	37.818	0.0004	0.1552	0.9999	0.5301
0.605	40.6427	0.0002	0.16065	0.9999	0.5372
0.61725	43.9551	0.0001	0.1684	0.9999	0.5429
0.63725	48.0181	0.0001	0.1856	0.9999	0.55
0.66125	53.1401	0.0001	0.21165	0.9999	0.5601
0.69835	60.1533	0.001	0.2511	0.9999	0.5763
0.7371	70.4715	0.0305	0.31095	0.9999	0.57715
0.8071	88.7713	1.2547	0.41175	0.9999	0.5949
0.9049	133.82	1.2551	0.5561	0.9999	0.636
