alpha = 0.4600	alpha = 0.4600
gamma = 5.0000	gamma = 5.0000
prob.endemic = 0.4000	prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1681392352	seed = 1090931302
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.6982	0	2.0088	0.7824	0.9999	0.49895
0.6985	1.0078	1.61695	0.77275	0.9999	0.49545
0.69005	2.0239	1.42925	0.76655	0.9999	0.49425
0.6925	3.0543	1.13895	0.74155	0.9999	0.4941
0.69105	4.0938	0.86825	0.6811	0.9999	0.4941
0.6863	5.1476	0.7765	0.5191	0.9999	0.49305
0.692	6.221	0.61355	0.3831	0.9999	0.49505
0.69235	7.3228	0.48125	0.3258	0.9999	0.50035
0.695	8.4596	0.38965	0.29865	0.9999	0.49845
0.69565	9.6346	0.30795	0.28065	0.9999	0.50045
0.70075	10.8536	0.2648	0.2725	0.9999	0.5039
0.70655	12.1206	0.23355	0.2687	0.9999	0.50295
0.7118	13.4288	0.2208	0.26545	0.9999	0.5084
0.7077	14.7859	0.16185	0.25875	0.9999	0.5014
0.71765	16.227	0.1923	0.26335	0.9999	0.50705
0.72115	17.7088	0.18675	0.2632	0.9999	0.50805
0.72915	19.2718	0.2497	0.2686	0.9999	0.50975
0.73145	20.9155	0.2068	0.2653	0.9999	0.51655
0.73435	22.6367	0.2195	0.2681	0.9999	0.5113
0.7427	24.4478	0.3026	0.27315	0.9999	0.51525
0.74665	26.379	0.4344	0.2778	0.9999	0.5126
0.75255	28.4033	0.4977	0.27995	0.9999	0.519
0.76055	30.5735	0.6954	0.2859	0.9999	0.5213
0.76325	32.9005	0.77355	0.28985	0.9999	0.516
0.7751	35.4126	0.77345	0.29525	0.9999	0.52965
0.7773	38.0679	0.77335	0.30235	0.9999	0.5194
0.78725	40.9413	0.7731	0.3104	0.9999	0.5251
0.79665	44.078	0.7729	0.3185	0.9999	0.52785
0.8025	47.5546	0.7726	0.3233	0.9999	0.5286
0.8174	51.3487	0.7723	0.3393	0.9999	0.53015
0.82	55.6052	0.772	0.34305	0.9999	0.5258
0.83675	60.4394	0.7717	0.3561	0.9999	0.5406
0.8454	65.8681	0.7713	0.3711	0.9999	0.5243
0.85975	72.2713	0.77075	0.38345	0.9999	0.5306
0.8738	79.8841	0.7702	0.3962	0.9999	0.5415
0.8898	89.1661	0.7695	0.41245	0.9999	0.5487
0.90975	100.998	0.7686	0.4346	0.9999	0.54965
0.9284	117.118	0.7675	0.4547	0.9999	0.55395
0.9527	142.113	0.76575	0.47995	0.9999	0.5663
0.97445	192.444	0.7624	0.50345	0.9999	0.57595
