alpha = 0.4600	alpha = 0.4600
gamma = 15.0000	gamma = 15.0000
prob.endemic = 0.6000	prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1361356560	seed = 145812843
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.79915	0	0.7777	0.7168	0.9999	0.50025
0.79315	1.0136	0.7776	0.72025	0.9999	0.4972
0.79425	2.0439	0.7775	0.72025	0.9999	0.50235
0.78845	3.0893	0.7775	0.72395	0.9999	0.49745
0.7878	4.1529	0.7774	0.72285	0.9999	0.4977
0.79085	5.2249	0.7773	0.7214	0.9999	0.50375
0.7821	6.3241	0.7772	0.7239	0.9999	0.4936
0.77285	7.4406	0.7772	0.72785	0.9999	0.4866
0.7735	8.569	0.7771	0.7256	0.9999	0.49575
0.7705	9.7184	0.777	0.7238	0.9999	0.48945
0.76385	10.8845	0.7769	0.72155	0.9999	0.4872
0.767	12.063	0.7768	0.7015	0.9999	0.4952
0.75435	13.2666	0.7768	0.66955	0.9999	0.48375
0.7521	14.4945	0.7766	0.59465	0.9999	0.4851
0.7549	15.7576	0.7765	0.4908	0.9999	0.48215
0.754	17.0526	0.77625	0.4035	0.9999	0.48375
0.7637	18.4003	0.7761	0.3649	0.9999	0.48605
0.76635	19.8095	0.7759	0.3445	0.9999	0.4944
0.7781	21.288	0.7758	0.3412	0.9999	0.4971
0.7773	22.847	0.7757	0.3341	0.9999	0.4947
0.78325	24.4911	0.7755	0.33325	0.9999	0.5041
0.7972	26.2212	0.7754	0.3411	0.9999	0.50795
0.7929	28.086	0.77525	0.33535	0.9999	0.50265
0.80095	30.0918	0.7751	0.3393	0.9999	0.50435
0.8078	32.2028	0.7749	0.3451	0.9999	0.5032
0.8173	34.4909	0.7747	0.35135	0.9999	0.5123
0.82555	36.9535	0.7746	0.35815	0.9999	0.51075
0.8319	39.6196	0.7744	0.36425	0.9999	0.51175
0.84605	42.5405	0.7741	0.37475	0.9999	0.5259
0.849	45.7457	0.7739	0.3806	0.9999	0.51185
0.86065	49.3836	0.7736	0.3926	0.9999	0.5126
0.86695	53.4717	0.7733	0.3998	0.9999	0.50355
0.878	58.0562	0.7729	0.4073	0.9999	0.5216
0.89275	63.4541	0.7725	0.4223	0.9999	0.5235
0.9063	69.7959	0.772	0.43655	0.9999	0.52575
0.9201	77.4998	0.7715	0.451	0.9999	0.52695
0.93735	87.2906	0.7708	0.46795	0.9999	0.5376
0.9496	100.506	0.7698	0.4822	0.9999	0.5272
0.96455	120.607	0.76835	0.49815	0.9999	0.52535
0.9828	162.401	0.7656	0.51505	0.9999	0.5614
