alpha = 0.2200	alpha = 0.2200
gamma = 15.0000	gamma = 15.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1807943671	seed = 1815360804
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.8983	0	1.5164	0.8241	0.9999	0.5047
0.8982	1.0216	1.5162	0.82375	0.9999	0.50145
0.89535	2.0627	1.5161	0.8245	0.9999	0.4958
0.8949	3.1202	1.5159	0.8256	0.9999	0.50915
0.8931	4.1944	1.5158	0.82495	0.9999	0.49235
0.89025	5.2938	1.5156	0.8272	0.9999	0.50835
0.8881	6.4123	1.5155	0.8264	0.9999	0.4883
0.87995	7.5575	1.5153	0.8296	0.9999	0.4964
0.88555	8.7317	1.5152	0.82775	0.9999	0.511
0.87785	9.9143	1.515	0.8285	0.9999	0.48865
0.8784	11.1346	1.5149	0.8271	0.9999	0.5016
0.87535	12.3838	1.5146	0.8206	0.9999	0.48905
0.8716	13.6635	1.5144	0.80445	0.9999	0.49345
0.8748	14.9855	1.5141	0.76815	0.9999	0.49395
0.87165	16.3503	1.514	0.7155	0.9999	0.48405
0.87775	17.7704	1.5137	0.6757	0.9999	0.5041
0.88875	19.2483	1.5134	0.65845	0.9999	0.50835
0.8988	20.804	1.5132	0.65615	0.9999	0.5165
0.90715	22.4617	1.5129	0.65795	0.9999	0.5248
0.91855	24.2279	1.5126	0.66775	0.9999	0.53875
0.92545	26.1074	1.5123	0.6741	0.9999	0.5421
0.9354	28.0919	1.5121	0.68495	0.9999	0.54565
0.9416	30.2744	1.5117	0.6937	0.9999	0.54085
0.9505	32.5596	1.5114	0.70155	0.9999	0.5775
0.9588	35.063	1.5111	0.71405	0.9999	0.5765
0.96465	37.7478	1.5106	0.72285	0.9999	0.5802
0.97295	40.6561	1.5102	0.7337	0.9999	0.59935
0.97635	43.8221	1.5097	0.7385	0.9999	0.611
0.98025	47.237	1.5093	0.74555	0.9999	0.59765
0.98645	51.0165	1.5087	0.7549	0.9999	0.62905
0.98995	55.2166	1.5081	0.7593	0.9999	0.66395
0.99085	59.9712	1.5075	0.7618	0.9999	0.6639
0.9952	65.2252	1.5067	0.76865	0.9999	0.71255
0.99615	71.2573	1.5058	0.77055	0.9999	0.70285
0.9976	78.3258	1.5048	0.773	0.9999	0.74195
0.9988	86.8593	1.5034	0.77505	0.9999	0.7971
0.99915	97.4195	1.5019	0.77465	0.9999	0.86045
0.99965	111.673	1.5	0.77585	0.9999	0.91555
0.99975	132.65	1.49705	0.77555	0.9999	0.92695
0.9999	174.552	1.4914	0.77455	0.9999	0.9896
