alpha = 0.2800	alpha = 0.2800
gamma = 10.0000	gamma = 10.0000
prob.endemic = 0.1000	prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 10000, Num. replicates = 5000
seed = 429373051	seed = 1638972498
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.551	0	441.672	0.9602	0.9999	0.50115
0.5549	1.0017	235.901	0.9571	0.9999	0.5028
0.5478	2.0055	146.103	0.95775	0.9999	0.49945
0.5424	3.0114	90.854	0.9568	0.9999	0.49465
0.5494	4.0176	39.8876	0.95285	0.9999	0.5005
0.54695	5.0277	24.7569	0.94985	0.9999	0.4985
0.54645	6.0406	13.0593	0.9449	0.9999	0.49985
0.5423	7.0538	7.58125	0.93675	0.9999	0.4964
0.54685	8.0712	3.8979	0.918	0.9999	0.49925
0.54415	9.0917	2.13095	0.86945	0.9999	0.4979
0.54195	10.1168	1.273	0.69065	0.9999	0.4943
0.53895	11.158	0.65225	0.43825	0.9999	0.49285
0.5423	12.2327	0.34405	0.3224	0.9999	0.4985
0.54305	13.3369	0.17815	0.25925	0.9999	0.4962
0.54815	14.4802	0.09655	0.22225	0.9999	0.5036
0.5573	15.6732	0.05405	0.2029	0.9999	0.5084
0.5586	16.9139	0.02885	0.18385	0.9999	0.5089
0.5663	18.2098	0.016	0.17565	0.9999	0.5159
0.5681	19.585	0.0076	0.165	0.9999	0.51365
0.568	21.0288	0.0039	0.1592	0.9999	0.51385
0.57895	22.544	0.0024	0.1591	0.9999	0.52205
0.5788	24.1577	0.0011	0.1502	0.9999	0.52165
0.5876	25.8488	0.00065	0.15675	0.9999	0.5253
0.5848	27.6794	0.0002	0.1487	0.9999	0.5227
0.5934	29.6533	0.0001	0.1543	0.9999	0.52785
0.59805	31.7854	0.0001	0.1533	0.9999	0.53045
0.60675	34.1016	0	0.1599	0.9999	0.53445
0.6144	36.665	0	0.1646	0.9999	0.53645
0.62105	39.4716	0	0.1701	0.9999	0.5403
0.63225	42.5951	0	0.18055	0.9999	0.5442
0.64205	46.1371	0	0.18935	0.9999	0.5476
0.65075	50.2494	0	0.20505	0.9999	0.54405
0.67145	55.0897	0	0.2274	0.9999	0.552
0.68305	60.891	0	0.2423	0.9999	0.55345
0.71545	67.944	0.00085	0.28365	0.9999	0.56545
0.7429	76.923	0.0289	0.3217	0.9999	0.56855
0.78035	89.4267	0.7014	0.37115	0.9999	0.5835
0.82985	108.062	1.2548	0.44485	0.9999	0.59255
0.89715	139.931	1.25325	0.54495	0.9999	0.6183
0.95645	211.055	1.2465	0.63755	0.9999	0.66345
