alpha = 0.1700	alpha = 0.1700
gamma = 0.0000	gamma = 0.0000
prob.endemic = 0.7000	prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 775935323	seed = 1686020934
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.84755	0	1.772	0.83	0.9999	0.49145
0.85045	1.0165	1.7718	0.73995	0.9999	0.50335
0.8551	2.0616	1.7716	0.6965	0.9999	0.50975
0.862	3.1479	1.7714	0.6773	0.9999	0.51755
0.873	4.276	1.7712	0.6728	0.9999	0.5259
0.87935	5.4515	1.7709	0.6709	0.9999	0.5339
0.891	6.6851	1.7707	0.67725	0.9999	0.54475
0.89965	7.9696	1.7705	0.6852	0.9999	0.54505
0.91085	9.3217	1.7703	0.6938	0.9999	0.5677
0.9152	10.7204	1.77	0.6961	0.9999	0.57095
0.92675	12.1946	1.7698	0.71165	0.9999	0.58075
0.9318	13.7444	1.7695	0.71885	0.9999	0.5798
0.93985	15.3719	1.7691	0.72855	0.9999	0.58665
0.94735	17.0709	1.7689	0.7396	0.9999	0.5983
0.95735	18.8657	1.7686	0.7539	0.9999	0.61445
0.96235	20.7661	1.7682	0.76165	0.9999	0.6236
0.96615	22.7781	1.7679	0.767	0.9999	0.6406
0.9692	24.8676	1.7675	0.7729	0.9999	0.62235
0.97465	27.0756	1.7672	0.78145	0.9999	0.6398
0.98125	29.4218	1.7668	0.7922	0.9999	0.6741
0.9835	31.899	1.7663	0.7966	0.9999	0.68105
0.98565	34.502	1.7659	0.79945	0.9999	0.6778
0.9887	37.2949	1.7654	0.80535	0.9999	0.6994
0.99055	40.2147	1.7649	0.8074	0.9999	0.7327
0.9925	43.3888	1.7644	0.8134	0.9999	0.70335
0.9947	46.7423	1.7638	0.8172	0.9999	0.74145
0.99605	50.3624	1.7631	0.81845	0.9999	0.79085
0.9966	54.2633	1.7624	0.8207	0.9999	0.7578
0.99745	58.5129	1.7617	0.82195	0.9999	0.7723
0.99805	63.1442	1.761	0.82335	0.9999	0.82815
0.9985	68.2644	1.76	0.82395	0.9999	0.83695
0.99925	73.9863	1.7591	0.8253	0.9999	0.9006
0.9995	80.4563	1.758	0.8258	0.9999	0.9428
0.99965	87.6206	1.7568	0.826	0.9999	0.93615
0.9998	96.0935	1.7553	0.8262	0.9999	0.96505
0.9999	106.335	1.7535	0.8263	0.9999	0.97485
0.9999	119.081	1.7513	0.82595	0.9999	0.99425
0.9999	136.203	1.7485	0.82565	0.9999	0.99685
0.9999	161.072	1.74445	0.82495	0.9999	0.9974
0.9999	211.774	1.7367	0.82345	0.9999	0.9977
