alpha = 1.0000	alpha = 1.0000
gamma = 15.0000	gamma = 15.0000
prob.endemic = 0.6000	prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1740719830	seed = 922753008
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.79945	0	0	0	0.9999	0.4934
0.7966	1.0241	0	0	0.9999	0.49195
0.8026	2.0761	0	0	0.9999	0.50535
0.7969	3.1528	0	0	0.9999	0.49125
0.799	4.266	0	0	0.9999	0.49585
0.8017	5.4132	0	0	0.9999	0.4975
0.8033	6.5963	0	0	0.9999	0.50585
0.80135	7.8048	0	0	0.9999	0.49735
0.805	9.0662	0	0	0.9999	0.5048
0.8033	10.357	0	0	0.9999	0.4982
0.8021	11.6957	0	0	0.9999	0.5039
0.79995	13.0651	0	0	0.9999	0.5008
0.8024	14.4893	0	0	0.9999	0.4993
0.80015	15.9781	0	0	0.9999	0.504
0.79665	17.5075	0	0	0.9999	0.49825
0.798	19.1137	0	0	0.9999	0.49765
0.79525	20.7665	0	0	0.9999	0.4988
0.8019	22.5242	0	0	0.9999	0.5023
0.7956	24.3347	0	0	0.9999	0.4901
0.79415	26.2424	0	0	0.9999	0.4981
0.8075	28.2253	0	0	0.9999	0.5027
0.79625	30.3526	0	0	0.9999	0.4943
0.79635	32.5698	0	0	0.9999	0.49925
0.80245	34.901	0	0	0.9999	0.5038
0.8001	37.3914	0	0	0.9999	0.49955
0.80435	40.0696	0	0	0.9999	0.50605
0.7986	42.9258	0	0	0.9999	0.5014
0.8051	45.9596	0	0	0.9999	0.50775
0.80095	49.3205	0	0	0.9999	0.5051
0.794	52.9963	0	0	0.9999	0.5038
0.79685	56.9902	0	0	0.9999	0.4949
0.8016	61.4501	0	0	0.9999	0.5069
0.80335	66.3807	0	0	0.9999	0.50665
0.8038	72.0443	0	0	0.9999	0.5055
0.8003	78.7105	0	0	0.9999	0.50475
0.7966	86.8317	0	0	0.9999	0.49785
0.8001	96.7393	0	0	0.9999	0.49795
0.8001	109.841	0	0	0.9999	0.4996
0.8033	129.627	0	0	0.9999	0.51135
0.8071	169.652	0	0	0.9999	0.5049
