alpha = 0.4600	alpha = 0.4600
gamma = 10.0000	gamma = 10.0000
prob.endemic = 0.4000	prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 565307048	seed = 1810693904
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.69915	0	4.68665	0.7975	0.9999	0.49865
0.69215	1.0095	4.85115	0.79995	0.9999	0.49455
0.6905	2.0289	4.3984	0.80175	0.9999	0.49815
0.68875	3.0548	3.41105	0.8008	0.9999	0.5033
0.68895	4.0922	2.8745	0.7942	0.9999	0.49665
0.687	5.1373	2.27595	0.7897	0.9999	0.4973
0.6782	6.1906	1.94925	0.78565	0.9999	0.49215
0.6843	7.2609	1.44905	0.7656	0.9999	0.4974
0.67635	8.3411	1.0696	0.7307	0.9999	0.4924
0.6753	9.434	0.7766	0.63565	0.9999	0.49145
0.66865	10.5487	0.7765	0.46905	0.9999	0.4884
0.6814	11.6915	0.5488	0.35515	0.9999	0.498
0.67715	12.8771	0.39855	0.3026	0.9999	0.49425
0.6807	14.1028	0.2976	0.2784	0.9999	0.49525
0.6912	15.3789	0.2546	0.26925	0.9999	0.49965
0.6897	16.7138	0.1969	0.2584	0.9999	0.4984
0.6908	18.1011	0.15445	0.2532	0.9999	0.49465
0.6966	19.5435	0.13325	0.25095	0.9999	0.49955
0.70515	21.091	0.1208	0.2495	0.9999	0.5088
0.70995	22.712	0.11025	0.25205	0.9999	0.5032
0.71415	24.4105	0.1211	0.2555	0.9999	0.50225
0.7183	26.2315	0.1079	0.2547	0.9999	0.5078
0.72905	28.1257	0.1327	0.25915	0.9999	0.517
0.7298	30.1529	0.13995	0.26205	0.9999	0.5078
0.74395	32.3237	0.3053	0.2724	0.9999	0.51545
0.7443	34.6797	0.23015	0.2694	0.9999	0.51815
0.7525	37.23	0.4647	0.27735	0.9999	0.5181
0.7663	40.0209	0.77315	0.28975	0.9999	0.52065
0.7738	43.0776	0.773	0.29325	0.9999	0.5287
0.78565	46.4399	0.77295	0.3074	0.9999	0.5253
0.7933	50.1824	0.7727	0.3151	0.9999	0.5254
0.8059	54.4488	0.7723	0.32445	0.9999	0.5366
0.81985	59.2864	0.772	0.3428	0.9999	0.52505
0.8355	64.8749	0.77165	0.35625	0.9999	0.5341
0.8472	71.5634	0.7711	0.3703	0.9999	0.53045
0.87105	79.8364	0.7705	0.39285	0.9999	0.5435
0.8831	90.4851	0.7697	0.40845	0.9999	0.5331
0.91025	105.094	0.7687	0.436	0.9999	0.54725
0.93925	127.382	0.76715	0.46655	0.9999	0.55655
0.96845	173.984	0.76405	0.49805	0.9999	0.5655
