alpha = 0.7700	alpha = 0.7700
gamma = 0.0000	gamma = 0.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1997598654	seed = 1050238658
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.6475	0	0.2614	0.23	0.9999	0.4982
0.6535	1.0217	0.1891	0.15315	0.9999	0.5007
0.65295	2.0722	0.1327	0.1252	0.9999	0.50305
0.6481	3.15	0.0914	0.10965	0.9999	0.50115
0.65165	4.2491	0.06485	0.1021	0.9999	0.4978
0.65715	5.3786	0.0495	0.09775	0.9999	0.506
0.65555	6.5442	0.0334	0.0938	0.9999	0.5033
0.6539	7.7438	0.02035	0.08945	0.9999	0.503
0.65815	8.9793	0.0173	0.08955	0.9999	0.5029
0.6531	10.2584	0.01	0.0857	0.9999	0.50135
0.6638	11.5779	0.00855	0.08745	0.9999	0.50655
0.65925	12.9419	0.0052	0.0851	0.9999	0.5015
0.66905	14.3669	0.0053	0.0859	0.9999	0.513
0.6594	15.8424	0.0022	0.0821	0.9999	0.50725
0.6633	17.3692	0.0017	0.083	0.9999	0.5065
0.66495	18.9462	0.00115	0.0834	0.9999	0.5049
0.66965	20.5847	0.00095	0.08335	0.9999	0.5099
0.65985	22.3154	0.00035	0.0816	0.9999	0.49765
0.66925	24.1298	0.0004	0.08345	0.9999	0.5063
0.6678	26.0389	0.0002	0.08315	0.9999	0.5002
0.6733	28.0411	0.00015	0.08275	0.9999	0.5107
0.6707	30.1111	0.0001	0.0827	0.9999	0.50405
0.6705	32.3299	0	0.08285	0.9999	0.5032
0.6706	34.673	0	0.0831	0.9999	0.5002
0.67915	37.1669	0	0.083	0.9999	0.5144
0.6754	39.8387	0	0.08285	0.9999	0.50545
0.6821	42.6784	0	0.08475	0.9999	0.5098
0.6792	45.7452	0	0.08515	0.9999	0.5052
0.68265	49.1326	0	0.0859	0.9999	0.5048
0.69065	52.7798	0	0.0881	0.9999	0.5096
0.69365	56.8618	0	0.0902	0.9999	0.50615
0.6984	61.3055	0	0.0911	0.9999	0.51
0.6975	66.3131	0	0.09065	0.9999	0.50765
0.70365	72.1091	0	0.0936	0.9999	0.5078
0.7073	78.7771	0	0.09455	0.9999	0.5095
0.71495	86.993	0	0.09645	0.9999	0.51515
0.7283	96.9263	5e-05	0.10185	0.9999	0.51765
0.73785	110.78	0.0005	0.1072	0.9999	0.5118
0.7449	131.422	0.0216	0.1117	0.9999	0.50635
0.78425	173.461	0.2549	0.12725	0.9999	0.51465
