alpha = 0.3600	alpha = 0.3600
gamma = 5.0000	gamma = 5.0000
prob.endemic = 0.0000	prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1879548986	seed = 1034910758
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.4981	0	33.2285	0.96185	0.49995	0.498
0.5003	1.0007	15.2568	0.95325	0.49995	0.5002
0.5019	2.003	7.7158	0.9393	0	0.5019
0.4974	3.0069	4.0681	0.9145	0.99995	0.4973
0.49945	4.0139	2.01405	0.85345	0	0.49945
0.49175	5.0271	1.0217	0.63305	0.9999	0.49155
0.49535	6.052	0.4936	0.365	0.49995	0.4953
0.49825	7.0957	0.2391	0.2497	0	0.49825
0.5023	8.1718	0.1177	0.19025	0.49995	0.5022
0.5024	9.275	0.05705	0.15215	0.99985	0.50215
0.50105	10.4115	0.0257	0.1242	0.9999	0.5009
0.50605	11.5768	0.0134	0.1076	0	0.50605
0.5063	12.7897	0.0058	0.09735	0.5	0.50615
0.5063	14.0373	0.0024	0.0839	0.9999	0.50615
0.5115	15.3278	0.0012	0.07565	0.4999	0.51145
0.50935	16.6686	0.0005	0.07155	0.49995	0.5093
0.5098	18.0705	0.0002	0.0624	0.5	0.50975
0.5161	19.5415	0.0001	0.0589	0.9999	0.5159
0.5153	21.0847	0	0.0553	0.9999	0.51505
0.51575	22.6751	0	0.05235	0.99985	0.5156
0.51095	24.355	0	0.0471	0.9998	0.51075
0.51445	26.1068	0	0.0452	0.49995	0.5144
0.5157	27.9641	0	0.0427	0	0.5157
0.51935	29.9032	0	0.0409	0.9999	0.51915
0.5233	31.9676	0	0.0388	0.49995	0.5232
0.518	34.2045	0	0.03735	0.5	0.51795
0.51735	36.6028	0	0.0342	0.99985	0.51725
0.5206	39.1615	0	0.03235	0.9999	0.52045
0.5218	41.9509	0	0.03155	0.4999	0.52175
0.52515	44.9646	0	0.03055	0.9999	0.5248
0.52905	48.2929	0	0.03115	0.99985	0.52885
0.5307	52.006	0	0.03065	0.9999	0.53045
0.5339	56.147	0	0.0293	0.49995	0.53365
0.5348	60.8534	0	0.029	0.99995	0.5345
0.5364	66.5496	0	0.0278	0.49995	0.5363
0.5416	73.2549	0	0.02585	0.49995	0.54125
0.54145	81.622	0	0.0267	0.9999	0.5411
0.54825	92.8609	0	0.0289	0.9999	0.54775
0.553	109.749	0	0.0331	0.9999	0.55255
0.57255	144.371	0	0.0463	0.9999	0.5709
