alpha = 0.6000	alpha = 0.6000
gamma = 5.0000	gamma = 5.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1292171891	seed = 409982995
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.6573	0	2.42645	0.74715	0.9999	0.50605
0.647	1.0095	2.05095	0.7402	0.9999	0.4963
0.64585	2.026	1.4499	0.71955	0.9999	0.4994
0.64635	3.0529	0.97925	0.6752	0.9999	0.4975
0.64055	4.0908	0.6682	0.58425	0.9999	0.4903
0.64125	5.1433	0.5108	0.38215	0.9999	0.4956
0.6343	6.2134	0.3348	0.2557	0.9999	0.4926
0.64035	7.3176	0.2257	0.21085	0.9999	0.4961
0.6335	8.4541	0.143	0.18405	0.9999	0.4864
0.64455	9.623	0.10225	0.1725	0.9999	0.50135
0.64015	10.8293	0.0639	0.1603	0.9999	0.4963
0.64785	12.0822	0.048	0.15935	0.9999	0.49475
0.6461	13.3842	0.0277	0.153	0.9999	0.49405
0.6504	14.7307	0.02015	0.1502	0.9999	0.5011
0.65205	16.1386	0.01355	0.1498	0.9999	0.4947
0.6539	17.6006	0.0094	0.14775	0.9999	0.4962
0.6619	19.1294	0.0071	0.14815	0.9999	0.5041
0.6647	20.7359	0.00625	0.1502	0.9999	0.5021
0.6641	22.419	0.0036	0.1489	0.9999	0.5003
0.669	24.1705	0.00265	0.14895	0.9999	0.50415
0.67205	26.0114	0.00165	0.14935	0.9999	0.50705
0.67885	27.9725	0.00165	0.1518	0.9999	0.5086
0.6735	30.0134	0.0009	0.14985	0.9999	0.5014
0.6761	32.209	0.0005	0.15045	0.9999	0.504
0.68105	34.5672	0.0005	0.1556	0.9999	0.5004
0.68905	37.0559	0.0008	0.15935	0.9999	0.50585
0.69275	39.7607	0.00055	0.1596	0.9999	0.50835
0.6907	42.6596	0.0003	0.1597	0.9999	0.50275
0.6998	45.8196	0.0004	0.1636	0.9999	0.50975
0.7092	49.3337	0.00155	0.17035	0.9999	0.5104
0.71455	53.1518	0.0014	0.17225	0.9999	0.5133
0.7213	57.3989	0.0021	0.1776	0.9999	0.5133
0.731	62.2089	0.007	0.18345	0.9999	0.51755
0.7377	67.7856	0.0324	0.1899	0.9999	0.51435
0.74375	74.4165	0.06315	0.1946	0.9999	0.5127
0.76525	82.4669	0.5045	0.20695	0.9999	0.524
0.77895	92.6843	0.50475	0.2174	0.9999	0.52385
0.79905	106.593	0.50435	0.2373	0.9999	0.5136
0.8322	127.97	0.50335	0.25965	0.9999	0.5244
0.88035	172.226	0.5013	0.29725	0.9999	0.5309
