alpha = 0.4600	alpha = 0.4600
gamma = 5.0000	gamma = 5.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1235279754	seed = 1826443013
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.903	0	0.7769	0.61885	0.9999	0.50195
0.8927	1.0212	0.7768	0.6223	0.9999	0.4906
0.89355	2.0636	0.7768	0.61835	0.9999	0.49625
0.89775	3.1239	0.7767	0.60595	0.9999	0.5018
0.8928	4.2054	0.7766	0.5828	0.9999	0.48905
0.8912	5.3176	0.7765	0.52545	0.9999	0.4879
0.89095	6.4517	0.7765	0.4802	0.9999	0.49685
0.89	7.6171	0.7763	0.4607	0.9999	0.5104
0.89695	8.8265	0.7762	0.45645	0.9999	0.5013
0.9004	10.0784	0.7761	0.454	0.9999	0.49645
0.90185	11.3669	0.776	0.45195	0.9999	0.4965
0.90255	12.7152	0.7759	0.44795	0.9999	0.5108
0.9082	14.1031	0.7758	0.45015	0.9999	0.5216
0.90855	15.5502	0.7757	0.45095	0.9999	0.50405
0.9123	17.0712	0.7756	0.45235	0.9999	0.51225
0.9146	18.638	0.7754	0.45535	0.9999	0.50805
0.919	20.2908	0.7753	0.4559	0.9999	0.52505
0.9229	22.0126	0.7752	0.4601	0.9999	0.51255
0.9242	23.7913	0.7751	0.4611	0.9999	0.51825
0.92795	25.6992	0.7749	0.46565	0.9999	0.50855
0.9289	27.7237	0.7747	0.46525	0.9999	0.5174
0.9375	29.8405	0.7746	0.47245	0.9999	0.5276
0.9342	32.0953	0.7744	0.4699	0.9999	0.51675
0.9389	34.4479	0.7742	0.47425	0.9999	0.5154
0.94245	36.9819	0.774	0.47615	0.9999	0.53725
0.94765	39.7035	0.7738	0.48305	0.9999	0.5237
0.9519	42.5793	0.7736	0.48655	0.9999	0.5298
0.95665	45.7144	0.7734	0.49135	0.9999	0.534
0.9564	49.1237	0.773	0.49145	0.9999	0.52625
0.9617	52.8957	0.7728	0.4953	0.9999	0.5452
0.9652	57.0336	0.7725	0.5001	0.9999	0.53785
0.9718	61.6769	0.7721	0.5052	0.9999	0.56525
0.97155	66.9477	0.7717	0.50585	0.9999	0.55285
0.9744	72.9402	0.7713	0.51	0.9999	0.5261
0.9794	79.9416	0.7708	0.51405	0.9999	0.5511
0.98415	88.3399	0.77015	0.519	0.9999	0.5685
0.98755	99.1578	0.7693	0.52175	0.9999	0.5856
0.9897	113.249	0.7683	0.5248	0.9999	0.53825
0.99295	134.701	0.76685	0.52665	0.9999	0.6186
0.9969	176.967	0.764	0.5297	0.9999	0.6611
