alpha = 0.1700	alpha = 0.1700
gamma = 5.0000	gamma = 5.0000
prob.endemic = 0.5000	prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1918648707	seed = 66209565
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.74505	0	1.7804	0.9091	0.9999	0.49055
0.7428	1.009	1.89615	0.90865	0.9999	0.4943
0.7409	2.0266	1.9503	0.90725	0.9999	0.4969
0.7477	3.0538	1.8118	0.9004	0.9999	0.50295
0.7354	4.0949	1.7721	0.8861	0.9999	0.4884
0.73795	5.1433	1.772	0.80915	0.9999	0.49385
0.73975	6.2183	1.7007	0.65765	0.9999	0.4964
0.74915	7.3223	1.7247	0.5882	0.9999	0.50445
0.75655	8.4799	1.75545	0.55275	0.9999	0.5098
0.7739	9.6913	1.7707	0.54435	0.9999	0.52785
0.78085	10.9763	1.7705	0.5336	0.9999	0.5272
0.79635	12.3331	1.7704	0.5412	0.9999	0.53385
0.80795	13.7826	1.7701	0.54635	0.9999	0.5446
0.825	15.3213	1.7698	0.5627	0.9999	0.55245
0.838	16.9649	1.7695	0.5759	0.9999	0.5635
0.8531	18.7066	1.7693	0.5939	0.9999	0.5625
0.86815	20.6076	1.7689	0.6114	0.9999	0.57435
0.87875	22.608	1.7686	0.6244	0.9999	0.5863
0.8899	24.7726	1.7682	0.6422	0.9999	0.5816
0.90575	27.122	1.7678	0.66375	0.9999	0.6015
0.9164	29.6621	1.7674	0.6807	0.9999	0.6089
0.9303	32.3729	1.7669	0.70405	0.9999	0.613
0.9402	35.3104	1.7664	0.7166	0.9999	0.6314
0.9499	38.4443	1.7659	0.73645	0.9999	0.62505
0.96	41.8756	1.7653	0.75185	0.9999	0.64885
0.96845	45.5944	1.7647	0.76455	0.9999	0.6715
0.976	49.5619	1.764	0.77865	0.9999	0.691
0.9807	53.942	1.7633	0.7889	0.9999	0.69235
0.98495	58.8802	1.7624	0.79545	0.9999	0.7224
0.98995	64.2064	1.7615	0.80595	0.9999	0.73475
0.99415	70.0918	1.7605	0.8121	0.9999	0.8129
0.99495	76.6247	1.7594	0.8157	0.9999	0.7931
0.9972	84.1895	1.7582	0.8209	0.9999	0.80755
0.99815	92.817	1.7568	0.8218	0.9999	0.8576
0.999	102.761	1.755	0.823	0.9999	0.9116
0.9993	114.902	1.7529	0.8243	0.9999	0.9156
0.99945	129.639	1.75055	0.82455	0.9999	0.9128
0.9999	149.384	1.74715	0.825	0.9999	0.9945
0.99985	178.596	1.74245	0.82425	0.9999	0.9667
0.9999	237.537	1.7334	0.8228	0.9999	0.99815
