alpha = 0.2800	alpha = 0.2800
gamma = 0.0000	gamma = 0.0000
prob.endemic = 0.5000	prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 152910367	seed = 683865121
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.74675	0	1.273	0.72	0.9999	0.49625
0.74765	1.0168	1.2608	0.5744	0.9999	0.49605
0.74925	2.0614	1.24855	0.508	0.9999	0.50045
0.7566	3.1376	1.25075	0.4788	0.9999	0.50865
0.76585	4.2498	1.27225	0.4645	0.9999	0.5113
0.7718	5.4044	1.2721	0.4533	0.9999	0.52
0.7708	6.5968	1.2719	0.4448	0.9999	0.5086
0.7865	7.8373	1.2718	0.4544	0.9999	0.52165
0.7978	9.1367	1.2716	0.45975	0.9999	0.5281
0.8022	10.4981	1.2714	0.45925	0.9999	0.5321
0.8076	11.8973	1.27125	0.4613	0.9999	0.5356
0.8182	13.3953	1.2711	0.47315	0.9999	0.5356
0.8195	14.9335	1.2708	0.4724	0.9999	0.5322
0.8346	16.5602	1.2707	0.4864	0.9999	0.54825
0.8383	18.2727	1.2704	0.48805	0.9999	0.55105
0.8463	20.081	1.2702	0.4962	0.9999	0.5574
0.8511	21.9906	1.2699	0.50485	0.9999	0.5507
0.8646	24.0287	1.2697	0.52005	0.9999	0.56
0.86945	26.1895	1.2694	0.5253	0.9999	0.56045
0.87815	28.4935	1.2692	0.5392	0.9999	0.55855
0.88495	30.9408	1.2688	0.5465	0.9999	0.56295
0.8938	33.5304	1.2685	0.5623	0.9999	0.55615
0.90415	36.3218	1.2681	0.57065	0.9999	0.57475
0.91135	39.3662	1.2678	0.5792	0.9999	0.5843
0.92065	42.6151	1.2674	0.5934	0.9999	0.58595
0.9308	46.1116	1.2669	0.61065	0.9999	0.5814
0.9376	49.8942	1.26645	0.6224	0.9999	0.5769
0.94665	54.0104	1.266	0.63305	0.9999	0.59535
0.95175	58.5254	1.26545	0.64125	0.9999	0.5954
0.9616	63.5761	1.26475	0.6547	0.9999	0.6149
0.96805	69.1451	1.2641	0.66345	0.9999	0.619
0.97465	75.4784	1.2634	0.67545	0.9999	0.62415
0.98075	82.685	1.2624	0.683	0.9999	0.6463
0.98545	90.8697	1.2615	0.69115	0.9999	0.66465
0.98935	100.518	1.26035	0.69655	0.9999	0.68665
0.9935	112.314	1.25895	0.7033	0.9999	0.73525
0.99615	127	1.2572	0.70765	0.9999	0.75935
0.99735	146.564	1.2549	0.7096	0.9999	0.7717
0.99915	175.711	1.2515	0.71195	0.9999	0.8335
0.9995	233.917	1.24505	0.7108	0.9999	0.8549
