alpha = 0.1000	alpha = 0.1000
gamma = 5.0000	gamma = 5.0000
prob.endemic = 0.1000	prob.endemic = 0.1000
Num. spacers = 40, Tmax = 10000, Num. replicates = 5000	Num. spacers = 40, Tmax = 10000, Num. replicates = 5000
seed = 315291961	seed = 2059444468
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.5516	0	43.5973	0.9845	0.9999	0.5002
0.548	1.0008	25.4665	0.98285	0.9999	0.4963
0.5489	2.0033	13.4408	0.98135	0.9999	0.5015
0.54825	3.0064	7.51715	0.9772	0.9999	0.49635
0.5499	4.0103	4.1016	0.9665	0.9999	0.49975
0.54775	5.0166	2.3026	0.89555	0.9999	0.5014
0.55125	6.03	1.26915	0.6342	0.9999	0.49915
0.5514	7.0674	0.6983	0.4766	0.9999	0.50265
0.56025	8.1417	0.41225	0.39525	0.9999	0.51
0.56435	9.2605	0.2259	0.33845	0.9999	0.5131
0.57215	10.4354	0.1396	0.3087	0.9999	0.51905
0.57195	11.6583	0.07105	0.2765	0.9999	0.518
0.59095	12.952	0.0555	0.2756	0.9999	0.5346
0.59475	14.3303	0.0324	0.2601	0.9999	0.5359
0.60805	15.7958	0.0235	0.2579	0.9999	0.5454
0.6144	17.3641	0.0154	0.25655	0.9999	0.54795
0.62215	19.0593	0.0102	0.25665	0.9999	0.55425
0.6342	20.8945	0.0087	0.2628	0.9999	0.56015
0.6369	22.905	0.0043	0.26335	0.9999	0.55725
0.65945	25.0941	0.00635	0.279	0.9999	0.57325
0.6669	27.5361	0.0052	0.2876	0.9999	0.57625
0.68465	30.3157	0.00955	0.30945	0.9999	0.5848
0.7028	33.4519	0.0117	0.3263	0.9999	0.5965
0.72225	37.0133	0.0384	0.3604	0.9999	0.6004
0.74855	41.2117	0.12975	0.3965	0.9999	0.6151
0.7677	46.0794	0.4327	0.43835	0.9999	0.61435
0.8038	51.7687	1.3563	0.49145	0.9999	0.6357
0.82535	58.6711	2.27955	0.53615	0.9999	0.6427
0.8598	66.9706	2.2825	0.59565	0.9999	0.65745
0.8895	76.8226	2.2814	0.65245	0.9999	0.68185
0.922	88.5449	2.28	0.7188	0.9999	0.7051
0.9466	102.704	2.2776	0.7672	0.9999	0.7393
0.9651	120.045	2.2743	0.80905	0.9999	0.7602
0.98105	140.639	2.2706	0.8434	0.9999	0.80825
0.9881	164.896	2.2655	0.8618	0.9999	0.8341
0.99605	194.755	2.25935	0.8801	0.9999	0.91015
0.9983	231.998	2.2515	0.88705	0.9999	0.9397
0.99965	281.981	2.24115	0.88995	0.9999	0.98515
0.9996	355.559	2.22595	0.89	0.9999	0.9694
0.9999	496.312	2.19805	0.8877	0.9999	0.9987
