alpha = 0.2200	alpha = 0.2200
gamma = 0.0000	gamma = 0.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 10000, Num. replicates = 5000
seed = 1571423126	seed = 1042192219
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.64775	0	1.5141	0.78	0.9999	0.49815
0.65415	1.0119	1.08785	0.57535	0.9999	0.50425
0.6518	2.0473	0.7698	0.47005	0.9999	0.4993
0.668	3.1137	0.61335	0.428	0.9999	0.5166
0.6647	4.2165	0.43565	0.3894	0.9999	0.51345
0.6714	5.365	0.3554	0.3733	0.9999	0.51445
0.6822	6.5587	0.3044	0.36735	0.9999	0.5246
0.68955	7.8034	0.24745	0.3582	0.9999	0.52765
0.68915	9.1088	0.1936	0.3512	0.9999	0.5244
0.6988	10.4879	0.18915	0.35375	0.9999	0.53075
0.70265	11.931	0.18	0.3561	0.9999	0.524
0.71685	13.4446	0.20785	0.3621	0.9999	0.5397
0.7232	15.0379	0.2416	0.3689	0.9999	0.538
0.73365	16.7179	0.3018	0.37785	0.9999	0.5433
0.74495	18.5089	0.38955	0.3886	0.9999	0.5454
0.759	20.4078	0.56385	0.4002	0.9999	0.55885
0.76645	22.4204	0.9503	0.414	0.9999	0.55065
0.77455	24.5831	1.30865	0.4227	0.9999	0.55445
0.78015	26.9487	1.5082	0.43005	0.9999	0.55305
0.79925	29.4521	1.50835	0.4524	0.9999	0.56525
0.8106	32.1574	1.50805	0.46565	0.9999	0.5744
0.8278	35.1046	1.5078	0.4938	0.9999	0.57575
0.8409	38.3232	1.5074	0.5128	0.9999	0.5794
0.85575	41.8401	1.507	0.53745	0.9999	0.58185
0.86765	45.6992	1.5064	0.55695	0.9999	0.5803
0.8853	49.8789	1.5058	0.577	0.9999	0.60115
0.8962	54.5166	1.5052	0.59865	0.9999	0.59955
0.90935	59.6441	1.5045	0.6213	0.9999	0.59885
0.92445	65.3578	1.5037	0.64375	0.9999	0.61825
0.93695	71.8298	1.50285	0.6642	0.9999	0.62555
0.9507	79.0222	1.50185	0.68665	0.9999	0.6367
0.96155	87.2127	1.50075	0.7054	0.9999	0.64495
0.9695	96.6914	1.4994	0.7208	0.9999	0.64975
0.9782	107.554	1.4979	0.7362	0.9999	0.656
0.98695	120.496	1.4961	0.749	0.9999	0.72315
0.99065	135.944	1.4938	0.7561	0.9999	0.73245
0.99545	155.626	1.4912	0.7644	0.9999	0.77685
0.99775	182.497	1.48735	0.7685	0.9999	0.8079
0.9986	221.989	1.48185	0.76885	0.9999	0.8424
0.99975	299.802	1.4717	0.7692	0.9999	0.95835
