alpha = 0.1300	alpha = 0.1300
gamma = 15.0000	gamma = 15.0000
prob.endemic = 0.9000	prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 405354413	seed = 2010206078
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.94995	0	2.0433	0.88305	0.9999	0.4985
0.9523	1.0257	2.0431	0.88275	0.9999	0.5135
0.94785	2.0745	2.0429	0.8834	0.9999	0.49895
0.9448	3.1472	2.0427	0.88415	0.9999	0.49755
0.9435	4.2441	2.0425	0.8842	0.9999	0.48825
0.9451	5.3613	2.0423	0.88425	0.9999	0.512
0.94305	6.518	2.0421	0.8844	0.9999	0.49835
0.93975	7.6967	2.0419	0.88505	0.9999	0.49635
0.93995	8.8927	2.0414	0.8847	0.9999	0.49435
0.9377	10.1287	2.0412	0.8851	0.9999	0.508
0.93845	11.3899	2.041	0.8841	0.9999	0.50755
0.9339	12.6924	2.0408	0.8801	0.9999	0.4901
0.9332	14.0381	2.0404	0.86995	0.9999	0.49745
0.93305	15.4254	2.0402	0.8516	0.9999	0.50515
0.93885	16.8631	2.0398	0.8307	0.9999	0.52095
0.94675	18.3847	2.0396	0.8171	0.9999	0.5254
0.94955	19.9768	2.0392	0.80825	0.9999	0.52605
0.9591	21.6438	2.0388	0.8132	0.9999	0.55385
0.9699	23.4348	2.0386	0.8236	0.9999	0.58515
0.97445	25.3257	2.0382	0.82905	0.9999	0.5901
0.9801	27.3065	2.0378	0.83625	0.9999	0.60545
0.9848	29.4255	2.0374	0.84285	0.9999	0.6235
0.98865	31.707	2.037	0.84825	0.9999	0.66155
0.9916	34.0896	2.0363	0.8536	0.9999	0.66685
0.9941	36.6019	2.0359	0.8562	0.9999	0.7167
0.99565	39.3119	2.0353	0.8598	0.9999	0.74035
0.9975	42.2557	2.0347	0.86375	0.9999	0.7553
0.998	45.4008	2.0341	0.8646	0.9999	0.78955
0.9981	48.8221	2.0335	0.86455	0.9999	0.758
0.9992	52.5992	2.0327	0.86705	0.9999	0.8405
0.9996	56.6702	2.0319	0.86765	0.9999	0.8682
0.99955	61.2141	2.0311	0.8677	0.9999	0.84775
0.9997	66.3312	2.03	0.86805	0.9999	0.9159
0.99965	72.1815	2.0288	0.8678	0.9999	0.8874
0.99985	79.1265	2.0274	0.8681	0.9999	0.95665
0.9998	87.3179	2.0258	0.8678	0.9999	0.9157
0.9999	97.5983	2.0238	0.86765	0.9999	0.99355
0.9999	111.183	2.0212	0.8674	0.9999	0.996
0.9999	131.556	2.0173	0.8669	0.9999	0.99965
0.9999	171.953	2.0101	0.86575	0.9999	0.49855
