alpha = 0.2200	alpha = 0.2200
gamma = 20.0000	gamma = 20.0000
prob.endemic = 0.1000	prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1127837782	seed = 1416152377
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.55395	0	166512	0.9733	0.9999	0.50285
0.54815	1.0016	126918	0.9744	0.9999	0.5005
0.5502	2.0054	71790.9	0.97345	0.9999	0.50115
0.54815	3.0116	37055.4	0.97375	0.9999	0.49895
0.5452	4.0196	20836.7	0.97475	0.9999	0.4998
0.54965	5.0296	9710.12	0.97455	0.9999	0.5039
0.54185	6.0412	6981.36	0.97495	0.9999	0.49745
0.5418	7.0559	3927.79	0.97445	0.9999	0.49735
0.54445	8.0702	1837.63	0.97365	0.9999	0.50065
0.54585	9.086	965.497	0.9732	0.9999	0.50205
0.53785	10.1046	724.238	0.9722	0.9999	0.4923
0.5343	11.1254	406.746	0.97375	0.9999	0.49285
0.5407	12.1466	179.374	0.97085	0.9999	0.4972
0.541	13.1711	91.9556	0.9703	0.9999	0.50075
0.5357	14.1982	54.0747	0.96825	0.9999	0.49365
0.53835	15.227	28.9206	0.9651	0.9999	0.4975
0.53635	16.2615	14.3841	0.9612	0.9999	0.4962
0.5342	17.2947	7.9004	0.9526	0.9999	0.4932
0.53255	18.335	3.95525	0.93085	0.9999	0.49385
0.53625	19.3777	1.94995	0.85855	0.9999	0.4995
0.5263	20.4303	1.5141	0.6747	0.9999	0.4867
0.5347	21.5099	0.6628	0.4449	0.9999	0.4958
0.5416	22.6381	0.3452	0.3331	0.9999	0.50395
0.5481	23.8348	0.1815	0.2739	0.9999	0.50635
0.55215	25.0944	0.08675	0.2364	0.9999	0.50885
0.566	26.4605	0.0515	0.2169	0.9999	0.52135
0.57015	27.9293	0.0273	0.1998	0.9999	0.52045
0.5742	29.5275	0.0133	0.1874	0.9999	0.52235
0.5851	31.286	0.007	0.18445	0.9999	0.53065
0.5962	33.2358	0.0049	0.1818	0.9999	0.5407
0.60745	35.4383	0.00235	0.1871	0.9999	0.54565
0.61455	37.9664	0.0012	0.18875	0.9999	0.54675
0.632	40.935	0.00105	0.2002	0.9999	0.5574
0.65545	44.5533	0.0012	0.2224	0.9999	0.5688
0.6761	49.0104	0.0018	0.25425	0.9999	0.56905
0.71005	54.9251	0.0081	0.28695	0.9999	0.59055
0.7582	63.3201	0.17355	0.35865	0.9999	0.60455
0.80745	76.1421	1.3826	0.4394	0.9999	0.6149
0.881	100.298	1.4976	0.5581	0.9999	0.64225
0.95425	155.733	1.49205	0.6829	0.9999	0.70125
