alpha = 0.6000	alpha = 0.6000
gamma = 5.0000	gamma = 5.0000
prob.endemic = 0.7000	prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1171740186	seed = 717402220
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.8451	0	0.5111	0.554	0.9999	0.49195
0.8452	1.0164	0.511	0.5495	0.9999	0.4979
0.84145	2.0496	0.511	0.5405	0.9999	0.4923
0.8386	3.1067	0.5109	0.52295	0.9999	0.49125
0.8418	4.1806	0.5109	0.47205	0.9999	0.49855
0.8326	5.2751	0.5108	0.38465	0.9999	0.49005
0.84295	6.4031	0.5107	0.33495	0.9999	0.4923
0.8441	7.5555	0.5107	0.3159	0.9999	0.4986
0.83985	8.7577	0.5106	0.3033	0.9999	0.49495
0.8383	9.9951	0.51055	0.296	0.9999	0.4946
0.8435	11.2833	0.5105	0.29485	0.9999	0.49545
0.85	12.6126	0.5104	0.29565	0.9999	0.5002
0.8464	13.9968	0.5103	0.2919	0.9999	0.4946
0.8511	15.4236	0.5103	0.293	0.9999	0.5008
0.85245	16.916	0.5102	0.2923	0.9999	0.49985
0.85805	18.468	0.5101	0.2956	0.9999	0.5032
0.86255	20.0859	0.51	0.2979	0.9999	0.498
0.865	21.774	0.5099	0.29745	0.9999	0.50855
0.8655	23.5344	0.5098	0.2984	0.9999	0.50175
0.8657	25.3809	0.5097	0.29805	0.9999	0.50445
0.87125	27.3225	0.5096	0.3022	0.9999	0.49885
0.8756	29.4123	0.5095	0.3023	0.9999	0.5157
0.8759	31.5933	0.5094	0.3037	0.9999	0.5057
0.88205	33.9296	0.50925	0.30715	0.9999	0.51235
0.87965	36.383	0.5091	0.3071	0.9999	0.50105
0.8824	39.0157	0.509	0.3092	0.9999	0.4967
0.888	41.8484	0.5088	0.31185	0.9999	0.511
0.894	44.9369	0.5087	0.31545	0.9999	0.5146
0.89805	48.2778	0.5085	0.31795	0.9999	0.51485
0.90565	51.9196	0.50835	0.32285	0.9999	0.52155
0.9087	55.9299	0.5081	0.3258	0.9999	0.51515
0.91305	60.3826	0.5079	0.3288	0.9999	0.518
0.922	65.4735	0.5077	0.33545	0.9999	0.52105
0.92325	71.3256	0.5074	0.3374	0.9999	0.51165
0.9313	78.2193	0.507	0.34285	0.9999	0.51685
0.93755	86.3798	0.5066	0.34685	0.9999	0.5244
0.9439	96.5697	0.5061	0.35225	0.9999	0.5188
0.95	110.294	0.5054	0.35715	0.9999	0.51405
0.9633	131.323	0.5044	0.36605	0.9999	0.52695
0.97755	174.372	0.50255	0.3762	0.9999	0.5405
