alpha = 0.3600	alpha = 0.3600
gamma = 5.0000	gamma = 5.0000
prob.endemic = 0.6000	prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1569883507	seed = 1427684970
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.7989	0	1.0222	0.7683	0.9999	0.49745
0.79825	1.0138	1.0221	0.7659	0.9999	0.4998
0.79715	2.041	1.022	0.761	0.9999	0.50005
0.78915	3.0832	1.0219	0.75355	0.9999	0.49395
0.7863	4.142	1.0218	0.71865	0.9999	0.4961
0.78725	5.2105	1.0217	0.61935	0.9999	0.4945
0.79015	6.3118	1.0214	0.51445	0.9999	0.4931
0.79275	7.448	1.0213	0.47075	0.9999	0.49775
0.8005	8.6231	1.0212	0.4541	0.9999	0.50375
0.7998	9.8349	1.021	0.43985	0.9999	0.50155
0.8086	11.0883	1.0209	0.43645	0.9999	0.511
0.8198	12.4062	1.0208	0.44265	0.9999	0.5127
0.8223	13.7819	1.0206	0.4399	0.9999	0.5145
0.8223	15.215	1.0205	0.43525	0.9999	0.51535
0.83525	16.7106	1.0203	0.4463	0.9999	0.51775
0.8387	18.2758	1.0201	0.4467	0.9999	0.522
0.84505	19.9292	1.02	0.45175	0.9999	0.5251
0.8479	21.6624	1.0198	0.45565	0.9999	0.51715
0.86225	23.5044	1.0196	0.46485	0.9999	0.53965
0.8605	25.4464	1.0194	0.4634	0.9999	0.5356
0.87225	27.4992	1.0192	0.4812	0.9999	0.52835
0.8763	29.6696	1.019	0.48365	0.9999	0.5301
0.8819	31.9688	1.0187	0.48885	0.9999	0.5362
0.89205	34.4626	1.0185	0.4997	0.9999	0.53885
0.8972	37.1482	1.0182	0.50795	0.9999	0.5324
0.907	40.0452	1.0179	0.51915	0.9999	0.5385
0.9168	43.1948	1.0176	0.5276	0.9999	0.5584
0.91995	46.6336	1.0173	0.53225	0.9999	0.54925
0.92925	50.3627	1.0169	0.5424	0.9999	0.56455
0.93345	54.4482	1.0165	0.5487	0.9999	0.5566
0.946	59.0072	1.016	0.5636	0.9999	0.5704
0.9541	64.1914	1.0155	0.57495	0.9999	0.56775
0.96165	69.9748	1.0149	0.5845	0.9999	0.57365
0.9696	76.6827	1.0143	0.594	0.9999	0.5929
0.97265	84.5802	1.0135	0.5998	0.9999	0.5758
0.9816	94.0891	1.0126	0.61025	0.9999	0.6028
0.9863	106.08	1.0115	0.61665	0.9999	0.6033
0.9907	122.358	1.01	0.6229	0.9999	0.6094
0.99525	146.304	1.00765	0.6273	0.9999	0.6704
0.99755	194.971	1.00335	0.62965	0.9999	0.6393
