alpha = 0.1300	alpha = 0.1300
gamma = 5.0000	gamma = 5.0000
prob.endemic = 0.5000	prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1115598554	seed = 1442117148
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.7462	0	2.18405	0.93155	0.9999	0.49955
0.74705	1.0082	2.18545	0.93065	0.9999	0.49775
0.7464	2.024	2.1091	0.92885	0.9999	0.4982
0.74805	3.0494	2.0622	0.92495	0.9999	0.49895
0.7384	4.0818	2.0404	0.915	0.9999	0.49295
0.74145	5.1265	2.0402	0.8516	0.9999	0.4955
0.73955	6.1912	1.98185	0.6994	0.9999	0.493
0.7531	7.2939	2.0236	0.62905	0.9999	0.506
0.76685	8.4584	2.0391	0.5966	0.9999	0.52235
0.7862	9.7022	2.039	0.5919	0.9999	0.53565
0.79745	11.0204	2.0387	0.5856	0.9999	0.5361
0.8146	12.4381	2.0384	0.59285	0.9999	0.55645
0.8304	13.9551	2.0382	0.60385	0.9999	0.56305
0.8478	15.5806	2.0378	0.6236	0.9999	0.5738
0.8632	17.331	2.0374	0.6409	0.9999	0.58645
0.8765	19.2133	2.037	0.65925	0.9999	0.5866
0.90145	21.2506	2.0368	0.69325	0.9999	0.60845
0.91385	23.4402	2.0362	0.7102	0.9999	0.62305
0.9237	25.7736	2.0357	0.7222	0.9999	0.63815
0.9431	28.3204	2.0353	0.7566	0.9999	0.65105
0.9512	31.0667	2.0347	0.7703	0.9999	0.6627
0.95995	34.0292	2.0341	0.78625	0.9999	0.6797
0.97005	37.1799	2.0335	0.80525	0.9999	0.6902
0.9778	40.5914	2.0329	0.81645	0.9999	0.7361
0.9816	44.311	2.0322	0.8262	0.9999	0.73755
0.98645	48.356	2.0315	0.8378	0.9999	0.73355
0.9912	52.6304	2.0306	0.84515	0.9999	0.7922
0.9943	57.323	2.0296	0.85195	0.9999	0.8311
0.996	62.4261	2.0286	0.8565	0.9999	0.84295
0.99725	67.8568	2.0276	0.86025	0.9999	0.86165
0.99805	73.8768	2.0264	0.8625	0.9999	0.87565
0.99885	80.7176	2.025	0.86385	0.9999	0.9175
0.99925	88.3103	2.0236	0.8654	0.9999	0.92415
0.9997	97.1213	2.0217	0.86585	0.9999	0.9644
0.9996	107.184	2.0197	0.8658	0.9999	0.95025
0.9998	119.505	2.0173	0.8661	0.9999	0.97835
0.9999	134.789	2.0144	0.866	0.9999	0.9953
0.9999	154.911	2.0105	0.86555	0.9999	0.9964
0.9999	185.16	2.005	0.865	0.9999	0.9981
0.9999	245.002	1.9942	0.8634	0.9999	0.99705
