alpha = 0.7700	alpha = 0.7700
gamma = 0.0000	gamma = 0.0000
prob.endemic = 0.5000	prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1796914766	seed = 1458191127
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.7503	0	0.2614	0.23	0.9999	0.4996
0.7476	1.0225	0.256	0.17405	0.9999	0.5068
0.7591	2.0729	0.2613	0.1571	0.9999	0.50945
0.7502	3.1445	0.2588	0.14455	0.9999	0.49855
0.75215	4.2504	0.2587	0.13855	0.9999	0.50535
0.75015	5.3921	0.2547	0.1343	0.9999	0.50245
0.75335	6.5589	0.2586	0.1333	0.9999	0.49845
0.74825	7.7687	0.2454	0.1286	0.9999	0.50015
0.7597	9.0128	0.2611	0.13065	0.9999	0.5033
0.7563	10.2897	0.261	0.12875	0.9999	0.50095
0.7602	11.6224	0.261	0.1287	0.9999	0.50395
0.7609	12.9941	0.2609	0.12785	0.9999	0.50375
0.7612	14.4075	0.2609	0.12695	0.9999	0.5058
0.7686	15.8743	0.2608	0.1281	0.9999	0.5134
0.7605	17.4028	0.2608	0.1259	0.9999	0.5043
0.7634	19.0034	0.2608	0.12675	0.9999	0.5012
0.76455	20.6513	0.2607	0.1268	0.9999	0.5019
0.77125	22.3765	0.2607	0.12695	0.9999	0.51435
0.77375	24.1927	0.2606	0.12915	0.9999	0.50705
0.7695	26.1101	0.26055	0.1286	0.9999	0.49835
0.77285	28.1017	0.2605	0.1274	0.9999	0.5092
0.77725	30.1818	0.2604	0.12885	0.9999	0.51125
0.7745	32.4028	0.2603	0.12935	0.9999	0.502
0.77725	34.7684	0.2603	0.12945	0.9999	0.50475
0.7764	37.2761	0.2602	0.1298	0.9999	0.5012
0.77855	39.9393	0.2601	0.12865	0.9999	0.51135
0.78045	42.8158	0.26	0.13015	0.9999	0.5064
0.79135	45.9403	0.25995	0.1329	0.9999	0.51875
0.79565	49.3135	0.2599	0.1339	0.9999	0.5207
0.79615	52.9908	0.25975	0.13535	0.9999	0.51325
0.8012	57.032	0.2597	0.13845	0.9999	0.5101
0.80255	61.5486	0.2595	0.1379	0.9999	0.51395
0.7996	66.6728	0.25935	0.13695	0.9999	0.51145
0.808	72.493	0.2592	0.1409	0.9999	0.50905
0.8135	79.2708	0.259	0.1447	0.9999	0.5009
0.8206	87.4361	0.25875	0.14465	0.9999	0.5197
0.82495	97.5933	0.2585	0.1481	0.9999	0.5096
0.83575	111.008	0.2581	0.1519	0.9999	0.5141
0.84815	131.537	0.25755	0.15785	0.9999	0.5104
0.8791	172.96	0.25645	0.1698	0.9999	0.5223
