alpha = 0.6000	alpha = 0.6000
gamma = 15.0000	gamma = 15.0000
prob.endemic = 0.8000	prob.endemic = 0.8000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 821672750	seed = 207246366
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.8985	0	0.5116	0.51585	0.9999	0.50285
0.8936	1.0181	0.5115	0.52115	0.9999	0.5049
0.89205	2.059	0.5115	0.5183	0.9999	0.4846
0.89275	3.1178	0.5114	0.52045	0.9999	0.5001
0.8941	4.1985	0.5114	0.5173	0.9999	0.49805
0.8902	5.3092	0.5113	0.52075	0.9999	0.49595
0.8896	6.4504	0.5113	0.5185	0.9999	0.49245
0.8902	7.6114	0.5112	0.5184	0.9999	0.5098
0.87985	8.8048	0.5112	0.52455	0.9999	0.4949
0.8775	10.0289	0.5111	0.5208	0.9999	0.48665
0.87365	11.2824	0.511	0.51595	0.9999	0.49175
0.8744	12.5533	0.511	0.4929	0.9999	0.4804
0.8713	13.8745	0.5109	0.4613	0.9999	0.4848
0.86705	15.2243	0.5108	0.40905	0.9999	0.48135
0.86645	16.6237	0.5107	0.36035	0.9999	0.47705
0.8685	18.0747	0.51065	0.3323	0.9999	0.483
0.8708	19.5798	0.5106	0.3217	0.9999	0.48725
0.8774	21.1735	0.5105	0.31925	0.9999	0.4929
0.8784	22.8279	0.5104	0.31695	0.9999	0.48565
0.87315	24.5571	0.5103	0.31125	0.9999	0.48555
0.8794	26.3732	0.5102	0.3146	0.9999	0.486
0.8868	28.3007	0.5101	0.31655	0.9999	0.4971
0.88755	30.3368	0.51	0.3166	0.9999	0.4929
0.8879	32.4767	0.5099	0.31695	0.9999	0.48735
0.89485	34.7939	0.5098	0.32015	0.9999	0.501
0.8994	37.2676	0.50965	0.32385	0.9999	0.49605
0.899	39.8868	0.5095	0.3238	0.9999	0.4883
0.9078	42.7517	0.5093	0.3273	0.9999	0.5103
0.9074	45.817	0.5092	0.328	0.9999	0.4978
0.90885	49.2426	0.509	0.3298	0.9999	0.49225
0.9218	52.9787	0.5088	0.33785	0.9999	0.50655
0.9214	57.1247	0.5086	0.33625	0.9999	0.5147
0.92435	61.9203	0.50835	0.3393	0.9999	0.5056
0.9366	67.3075	0.5081	0.34945	0.9999	0.4999
0.9353	73.6559	0.5078	0.3476	0.9999	0.5059
0.94195	81.2107	0.5074	0.35265	0.9999	0.50495
0.95095	90.9174	0.50695	0.3594	0.9999	0.5004
0.95985	103.697	0.5063	0.3653	0.9999	0.5135
0.96785	123.261	0.50535	0.37065	0.9999	0.52105
0.97905	162.859	0.5036	0.3792	0.9999	0.50855
