alpha = 0.4600	alpha = 0.4600
gamma = 15.0000	gamma = 15.0000
prob.endemic = 0.1000	prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 717968355	seed = 868296212
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.54715	0	6723.74	0.93475	0.9999	0.4937
0.54465	1.0028	3532.75	0.93675	0.9999	0.49775
0.548	2.0085	1631.91	0.9346	0.9999	0.4983
0.5497	3.0169	780.767	0.9326	0.9999	0.5007
0.5433	4.0272	629.743	0.93375	0.9999	0.4989
0.5459	5.0393	292.72	0.9305	0.9999	0.49805
0.5412	6.0567	178.329	0.9292	0.9999	0.49485
0.54795	7.0778	82.591	0.92505	0.9999	0.5035
0.542	8.1005	50.7908	0.922	0.9999	0.4983
0.5314	9.1272	31.9166	0.91885	0.9999	0.486
0.5405	10.1602	14.307	0.9081	0.9999	0.49915
0.5394	11.1949	7.67675	0.89555	0.9999	0.496
0.52895	12.2369	4.2578	0.8752	0.9999	0.48805
0.53035	13.2833	2.1405	0.82405	0.9999	0.4893
0.5214	14.3343	1.07925	0.7034	0.9999	0.48235
0.5246	15.4008	0.7765	0.46215	0.9999	0.48585
0.5293	16.4993	0.3406	0.2792	0.9999	0.4888
0.5297	17.6418	0.1629	0.2023	0.9999	0.4894
0.5314	18.8268	0.0774	0.16245	0.9999	0.4922
0.5353	20.058	0.0369	0.1397	0.9999	0.4926
0.5402	21.3589	0.01825	0.12345	0.9999	0.49995
0.5449	22.7251	0.00885	0.1144	0.9999	0.50005
0.54365	24.1785	0.0035	0.10625	0.9999	0.49665
0.54695	25.7059	0.0016	0.09915	0.9999	0.5031
0.5464	27.3317	0.00055	0.09545	0.9999	0.4997
0.55375	29.0589	0.00025	0.095	0.9999	0.5027
0.5522	30.9288	0.0001	0.09085	0.9999	0.50115
0.564	32.9561	5e-05	0.09	0.9999	0.51235
0.56555	35.1308	0	0.09165	0.9999	0.50995
0.56945	37.5313	0	0.0929	0.9999	0.51155
0.57475	40.1867	0	0.09075	0.9999	0.51655
0.57815	43.1451	0	0.0933	0.9999	0.5154
0.581	46.4984	0	0.0979	0.9999	0.5122
0.58325	50.4084	0	0.0991	0.9999	0.5102
0.6013	55.039	0	0.10935	0.9999	0.52025
0.61425	60.652	0	0.1172	0.9999	0.5273
0.62695	67.8549	0	0.13355	0.9999	0.52445
0.6398	77.796	0	0.14995	0.9999	0.51895
0.68985	93.5453	0	0.1929	0.9999	0.53575
0.77055	130.185	0.63365	0.27775	0.9999	0.5486
