alpha = 0.2800	alpha = 0.2800
gamma = 15.0000	gamma = 15.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1376490947	seed = 1990026617
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.65095	0	192.252	0.9102	0.9999	0.5027
0.6506	1.0062	158.222	0.9105	0.9999	0.50505
0.6476	2.0163	113.772	0.90955	0.9999	0.4978
0.6468	3.0336	86.5156	0.91105	0.9999	0.5036
0.63995	4.0565	69.756	0.9129	0.9999	0.49865
0.6439	5.0831	42.8294	0.9101	0.9999	0.5021
0.63595	6.1157	34.2101	0.9111	0.9999	0.4946
0.6365	7.1562	23.2403	0.9115	0.9999	0.49845
0.6354	8.2007	15.4238	0.91165	0.9999	0.50285
0.63675	9.2535	11.1151	0.9074	0.9999	0.4997
0.63045	10.3135	7.75995	0.9055	0.9999	0.49545
0.62775	11.3802	5.00455	0.901	0.9999	0.49395
0.6254	12.4611	3.25565	0.8884	0.9999	0.49445
0.6316	13.5442	1.9542	0.85265	0.9999	0.4978
0.61585	14.6387	1.2731	0.76075	0.9999	0.48905
0.61495	15.7464	1.2728	0.58665	0.9999	0.488
0.62585	16.8882	0.68035	0.437	0.9999	0.4933
0.62935	18.0782	0.4074	0.3622	0.9999	0.4995
0.6382	19.3315	0.27805	0.32845	0.9999	0.50485
0.64595	20.6577	0.188	0.30755	0.9999	0.5093
0.6513	22.0684	0.12975	0.29515	0.9999	0.51325
0.6613	23.5662	0.10205	0.2925	0.9999	0.5163
0.67735	25.1856	0.09805	0.299	0.9999	0.52455
0.68255	26.9088	0.0784	0.2973	0.9999	0.52785
0.6913	28.7872	0.0736	0.3031	0.9999	0.52765
0.70785	30.8248	0.0843	0.3142	0.9999	0.53265
0.72025	33.0774	0.12525	0.327	0.9999	0.5388
0.72585	35.5702	0.1127	0.32965	0.9999	0.5401
0.74215	38.358	0.2073	0.34615	0.9999	0.54495
0.75745	41.5248	0.5458	0.3678	0.9999	0.54425
0.78855	45.1686	1.26695	0.4002	0.9999	0.5626
0.8039	49.3631	1.267	0.4237	0.9999	0.56325
0.82475	54.2142	1.2666	0.4555	0.9999	0.5598
0.8538	60.2571	1.266	0.48975	0.9999	0.5823
0.8756	67.5265	1.2652	0.5263	0.9999	0.58065
0.9089	76.6251	1.2644	0.5705	0.9999	0.6015
0.9317	88.7135	1.263	0.60885	0.9999	0.60175
0.9603	105.555	1.2612	0.64935	0.9999	0.63665
0.9782	132.059	1.25825	0.6784	0.9999	0.65745
0.9929	185.672	1.2525	0.70175	0.9999	0.7044
