alpha = 0.6000	alpha = 0.6000
gamma = 15.0000	gamma = 15.0000
prob.endemic = 0.2000	prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1492434570	seed = 73679711
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.59925	0	584.5	0.85115	0.9999	0.4969
0.6052	1.0053	321.446	0.84765	0.9999	0.5029
0.59035	2.0182	294.57	0.8598	0.9999	0.4981
0.5964	3.0338	145.163	0.85265	0.9999	0.5037
0.59285	4.0605	108.742	0.85165	0.9999	0.50115
0.58655	5.0896	77.8202	0.8532	0.9999	0.4944
0.58855	6.1258	41.0926	0.84535	0.9999	0.497
0.58445	7.1713	25.9411	0.84555	0.9999	0.4976
0.58095	8.2239	16.8514	0.8404	0.9999	0.49365
0.5831	9.2844	9.71985	0.8281	0.9999	0.4936
0.5764	10.3487	5.5466	0.8176	0.9999	0.48995
0.5666	11.4202	3.5117	0.803	0.9999	0.4871
0.5682	12.5049	1.82315	0.75665	0.9999	0.48975
0.57115	13.5956	0.9502	0.66065	0.9999	0.4907
0.5624	14.7085	0.5109	0.49595	0.9999	0.48275
0.562	15.8462	0.5108	0.29835	0.9999	0.4799
0.5633	17.0223	0.1987	0.1926	0.9999	0.4821
0.56495	18.2377	0.0937	0.1515	0.9999	0.47855
0.56445	19.5067	0.0463	0.12915	0.9999	0.48255
0.57135	20.8438	0.024	0.11705	0.9999	0.48935
0.57515	22.253	0.0125	0.109	0.9999	0.49045
0.58355	23.7242	0.00675	0.10665	0.9999	0.4963
0.5811	25.267	0.00295	0.1013	0.9999	0.4932
0.58055	26.9047	0.00115	0.0982	0.9999	0.48775
0.58435	28.664	0.00055	0.09595	0.9999	0.4932
0.5854	30.5216	0.00025	0.0941	0.9999	0.49205
0.58555	32.5021	0.0001	0.0911	0.9999	0.49535
0.5908	34.6656	0	0.09275	0.9999	0.4939
0.59635	37.0141	0	0.0946	0.9999	0.49635
0.59955	39.598	0	0.09495	0.9999	0.4974
0.60095	42.4368	0	0.0949	0.9999	0.498
0.60865	45.5823	0	0.0996	0.9999	0.49975
0.61545	49.1434	0	0.1043	0.9999	0.49865
0.62265	53.219	0	0.10805	0.9999	0.4993
0.63	58.1129	0	0.11235	0.9999	0.5005
0.64265	64.0307	0	0.11795	0.9999	0.5077
0.653	71.4765	0	0.12795	0.9999	0.50285
0.67375	81.756	0	0.14155	0.9999	0.5072
0.7015	97.5096	0	0.16275	0.9999	0.507
0.76645	130.19	0.4992	0.2097	0.9999	0.5169
