alpha = 0.6000	alpha = 0.6000
gamma = 10.0000	gamma = 10.0000
prob.endemic = 0.3000	prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1030528993	seed = 765289018
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.6533	0	14.1415	0.7788	0.9999	0.4998
0.6484	1.0082	11.2647	0.78635	0.9999	0.50365
0.63835	2.0247	9.6384	0.78375	0.9999	0.4939
0.6477	3.046	5.69745	0.77525	0.9999	0.5012
0.6418	4.0782	4.28035	0.76995	0.9999	0.49785
0.63265	5.1203	3.34185	0.7652	0.9999	0.4914
0.63275	6.1719	2.23865	0.75065	0.9999	0.49305
0.63305	7.2299	1.44085	0.72045	0.9999	0.4947
0.62325	8.3036	0.95175	0.6664	0.9999	0.48685
0.6201	9.386	0.51645	0.5361	0.9999	0.4839
0.6245	10.4885	0.5108	0.3436	0.9999	0.4887
0.6293	11.6246	0.2997	0.2377	0.9999	0.49275
0.62805	12.7916	0.17875	0.19415	0.9999	0.48895
0.6349	14.0151	0.11685	0.17485	0.9999	0.4926
0.63225	15.2745	0.06995	0.1608	0.9999	0.49195
0.6366	16.5821	0.04685	0.15275	0.9999	0.49965
0.6281	17.9473	0.0216	0.1446	0.9999	0.4864
0.63475	19.3828	0.01545	0.14135	0.9999	0.4945
0.63865	20.8628	0.01205	0.1419	0.9999	0.4931
0.64075	22.4197	0.0063	0.1376	0.9999	0.4961
0.65435	24.0741	0.00515	0.1425	0.9999	0.50365
0.6472	25.8043	0.00285	0.13885	0.9999	0.4963
0.6542	27.6398	0.00195	0.14145	0.9999	0.49645
0.6542	29.5947	0.00105	0.14055	0.9999	0.4979
0.66295	31.7037	0.00105	0.14355	0.9999	0.5022
0.6655	33.9286	0.0006	0.1431	0.9999	0.50465
0.66885	36.3339	0.00045	0.1474	0.9999	0.498
0.66915	38.9602	0.0002	0.1473	0.9999	0.49695
0.68025	41.7683	0.0002	0.14915	0.9999	0.5088
0.6876	44.8811	0.00025	0.1543	0.9999	0.50855
0.68455	48.3152	0.0001	0.1548	0.9999	0.5013
0.69385	52.1351	0.00015	0.1608	0.9999	0.50475
0.6976	56.4261	0.0001	0.1629	0.9999	0.5036
0.7041	61.4071	0.00015	0.1696	0.9999	0.5002
0.7243	67.2295	0.00275	0.17905	0.9999	0.51425
0.73475	74.4355	0.01475	0.18835	0.9999	0.50995
0.75355	83.7187	0.33345	0.20185	0.9999	0.51385
0.7722	96.0244	0.50445	0.21515	0.9999	0.51705
0.807	115.171	0.5039	0.2414	0.9999	0.51995
0.8521	155.053	0.502	0.279	0.9999	0.51195
