alpha = 0.1300	alpha = 0.1300
gamma = 10.0000	gamma = 10.0000
prob.endemic = 0.2000	prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 10000, Num. replicates = 5000
seed = 613750838	seed = 2032265085
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.5974	0	253.708	0.97065	0.9999	0.49725
0.59825	1.002	151.388	0.9699	0.9999	0.49725
0.59805	2.0057	92.157	0.97005	0.9999	0.4994
0.601	3.0138	53.5028	0.9696	0.9999	0.5052
0.6012	4.0247	32.9447	0.9687	0.9999	0.50415
0.5951	5.0368	22.6007	0.968	0.9999	0.5007
0.59025	6.0512	14.157	0.9669	0.9999	0.49375
0.59385	7.0684	8.4338	0.9633	0.9999	0.49545
0.5917	8.0895	5.12975	0.9579	0.9999	0.4939
0.5941	9.1124	2.97265	0.9372	0.9999	0.4995
0.596	10.1413	2.0402	0.838	0.9999	0.50315
0.5912	11.1823	1.17775	0.60435	0.9999	0.49665
0.5985	12.2584	0.7207	0.48005	0.9999	0.5018
0.60765	13.3935	0.44685	0.41275	0.9999	0.5122
0.6176	14.5859	0.31085	0.37775	0.9999	0.51515
0.63115	15.8561	0.2237	0.35805	0.9999	0.52645
0.64375	17.213	0.15655	0.3457	0.9999	0.53895
0.65565	18.6713	0.13845	0.34505	0.9999	0.54155
0.664	20.2466	0.10665	0.342	0.9999	0.5455
0.68195	21.9863	0.10135	0.3504	0.9999	0.5585
0.6958	23.908	0.11925	0.36085	0.9999	0.56245
0.71535	26.0477	0.174	0.3827	0.9999	0.57115
0.73285	28.3999	0.2626	0.4045	0.9999	0.5754
0.7577	31.0418	0.49635	0.43105	0.9999	0.5911
0.78065	34.132	0.97195	0.46375	0.9999	0.5987
0.80025	37.5872	1.9378	0.49755	0.9999	0.60335
0.82675	41.6575	2.031	0.53655	0.9999	0.61945
0.85595	46.3661	2.0309	0.5884	0.9999	0.62805
0.8801	51.8598	2.0298	0.62825	0.9999	0.6422
0.90955	58.2832	2.0289	0.67695	0.9999	0.67055
0.93725	65.6626	2.0277	0.7234	0.9999	0.7119
0.95245	74.4984	2.0262	0.76035	0.9999	0.7117
0.96765	84.9257	2.0244	0.7926	0.9999	0.73595
0.97985	97.178	2.0221	0.8171	0.9999	0.7725
0.99075	111.778	2.0195	0.8396	0.9999	0.83685
0.99455	129.344	2.0162	0.84915	0.9999	0.8621
0.99725	151.67	2.0121	0.85645	0.9999	0.89645
0.9991	181.412	2.0064	0.86145	0.9999	0.9397
0.9999	226.351	1.998	0.86285	0.9999	0.99655
0.9999	314.752	1.9826	0.86115	0.9999	0.99765
