alpha = 0.6000	alpha = 0.6000
gamma = 20.0000	gamma = 20.0000
prob.endemic = 0.0000	prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 543302542	seed = 2012166906
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.4991	0	511029	0.97405	0.4999	0.49905
0.50425	1.001	218783	0.9702	0	0.50425
0.49635	2.0043	141972	0.9724	0.9999	0.49625
0.4977	3.0088	72383.2	0.9704	0.5	0.49765
0.49755	4.0148	36081.6	0.96965	0.9999	0.4974
0.49455	5.022	20040.2	0.96745	0.99995	0.49435
0.49755	6.0301	9421.38	0.9659	0	0.49755
0.49165	7.0395	5192.21	0.96435	0.49995	0.4916
0.49325	8.0516	2482.97	0.96125	0.49995	0.4932
0.49115	9.0658	1219.73	0.9581	0	0.49115
0.4936	10.0801	538.52	0.952	0.49995	0.49355
0.49375	11.0962	270.302	0.9487	0	0.49375
0.4841	12.1188	158.522	0.94505	0	0.4841
0.48915	13.1416	67.6549	0.9356	0.9999	0.48905
0.4914	14.1707	31.7175	0.9257	0.49995	0.49135
0.49125	15.2004	14.0356	0.9093	0.9999	0.4911
0.48255	16.2328	7.83025	0.88875	0.99985	0.48235
0.4845	17.2759	3.5873	0.84585	0.49995	0.48445
0.4762	18.3212	1.65705	0.7676	0	0.4762
0.47865	19.3802	0.7504	0.58915	0.49995	0.4786
0.47635	20.4654	0.5108	0.3248	0	0.47635
0.4784	21.5936	0.18055	0.17225	0	0.4784
0.48005	22.7723	0.0744	0.11385	0.5	0.47995
0.47975	24.0105	0.02935	0.0836	0	0.47975
0.484	25.3244	0.0122	0.0649	0.49995	0.48385
0.4843	26.7251	0.00445	0.0516	0.4999	0.48425
0.48415	28.2281	0.00145	0.04235	0.49995	0.48405
0.4859	29.8028	0.0005	0.0371	0	0.4859
0.4837	31.5304	0.0001	0.0317	0.49995	0.4836
0.4871	33.4165	0	0.0264	0.49995	0.48695
0.491	35.4956	0	0.02415	0.49995	0.4909
0.4916	37.7932	0	0.02265	0.5	0.49155
0.4918	40.3911	0	0.01875	0.49995	0.49175
0.4939	43.3232	0	0.01765	0	0.4939
0.49595	46.7421	0	0.0159	0.49995	0.49575
0.49655	50.8366	0	0.014	0.49995	0.49645
0.5035	56.0435	0	0.0126	0.5	0.50345
0.49455	62.9287	0	0.0114	0.9999	0.4944
0.49855	73.1467	0	0.01055	0.9999	0.4983
0.50985	94.0263	0	0.01065	0.99985	0.5097
