alpha = 0.7700	alpha = 0.7700
gamma = 20.0000	gamma = 20.0000
prob.endemic = 0.4000	prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 393865690	seed = 804388739
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.70085	0	9.41155	0.66685	0.9999	0.50645
0.69865	1.0136	11.3541	0.66455	0.9999	0.5017
0.69115	2.0406	14.5944	0.67155	0.9999	0.49495
0.68985	3.0778	10.5777	0.67285	0.9999	0.49705
0.68275	4.134	10.4459	0.679	0.9999	0.4949
0.6827	5.2033	10.9234	0.68145	0.9999	0.5007
0.6755	6.2807	9.36235	0.68365	0.9999	0.49535
0.6712	7.3736	8.02295	0.68655	0.9999	0.49505
0.666	8.4803	7.9789	0.6887	0.9999	0.48945
0.65765	9.6059	6.9064	0.69155	0.9999	0.48735
0.65735	10.7486	5.04425	0.68755	0.9999	0.49
0.65195	11.8991	3.8791	0.68455	0.9999	0.4848
0.65155	13.0689	2.54335	0.6735	0.9999	0.483
0.6441	14.2454	1.9066	0.66345	0.9999	0.48055
0.63795	15.448	1.21705	0.64035	0.9999	0.4797
0.63865	16.6711	0.7191	0.58905	0.9999	0.47955
0.62295	17.9214	0.4464	0.51665	0.9999	0.47225
0.6272	19.2045	0.2614	0.38615	0.9999	0.47415
0.62225	20.5266	0.2614	0.25865	0.9999	0.4701
0.62835	21.8931	0.22505	0.16155	0.9999	0.47325
0.6192	23.318	0.10355	0.1139	0.9999	0.46705
0.62695	24.8351	0.0552	0.09765	0.9999	0.4714
0.6232	26.4282	0.0242	0.0874	0.9999	0.47015
0.62925	28.1106	0.014	0.08485	0.9999	0.47245
0.62725	29.89	0.00645	0.08135	0.9999	0.47095
0.62915	31.8048	0.00325	0.08045	0.9999	0.46765
0.6378	33.8408	0.0019	0.08065	0.9999	0.477
0.63885	36.042	0.0009	0.07955	0.9999	0.4762
0.63645	38.4243	0.00035	0.0784	0.9999	0.47315
0.64325	41.01	0.0002	0.07865	0.9999	0.47725
0.64575	43.8666	5e-05	0.0797	0.9999	0.4754
0.6512	47.0621	0	0.0807	0.9999	0.47865
0.653	50.6502	0	0.0825	0.9999	0.4726
0.6619	54.7696	0	0.0841	0.9999	0.47965
0.66415	59.5303	0	0.0843	0.9999	0.4798
0.672	65.3979	0	0.088	0.9999	0.47795
0.68105	72.5016	0	0.08965	0.9999	0.48495
0.6889	82.2161	0	0.09345	0.9999	0.4826
0.70245	97.132	0	0.10015	0.9999	0.4772
0.7416	126.947	0.1457	0.11425	0.9999	0.48785
