alpha = 0.1700	alpha = 0.1700
gamma = 10.0000	gamma = 10.0000
prob.endemic = 0.5000	prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1066680251	seed = 1496119134
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.74705	0	1.8979	0.9126	0.9999	0.49795
0.74465	1.0089	2.27135	0.9135	0.9999	0.50105
0.74525	2.0299	1.92855	0.9122	0.9999	0.4957
0.74255	3.0548	2.1823	0.91315	0.9999	0.5018
0.73865	4.0882	2.1829	0.9127	0.9999	0.49485
0.7403	5.1363	2.1478	0.9117	0.9999	0.50005
0.7343	6.1975	2.2174	0.9117	0.9999	0.4977
0.73685	7.2658	2.02485	0.90745	0.9999	0.5022
0.72875	8.341	1.82605	0.89845	0.9999	0.4934
0.73505	9.4267	1.7721	0.85905	0.9999	0.4991
0.7255	10.5295	1.772	0.7581	0.9999	0.4903
0.73665	11.6694	1.64575	0.62545	0.9999	0.5019
0.73955	12.8617	1.5564	0.55985	0.9999	0.5031
0.756	14.1184	1.7186	0.5396	0.9999	0.5166
0.77185	15.4498	1.77045	0.53225	0.9999	0.5281
0.78105	16.8794	1.7702	0.52655	0.9999	0.5276
0.80025	18.4079	1.77	0.5362	0.9999	0.54575
0.81955	20.0432	1.7698	0.552	0.9999	0.56315
0.83445	21.8237	1.7695	0.5712	0.9999	0.5587
0.8408	23.7425	1.7691	0.57765	0.9999	0.55575
0.86465	25.8469	1.7688	0.6061	0.9999	0.5752
0.88175	28.1551	1.7684	0.6273	0.9999	0.58835
0.89815	30.6468	1.7681	0.6523	0.9999	0.59795
0.9105	33.4027	1.7675	0.6687	0.9999	0.60915
0.9238	36.3718	1.767	0.6907	0.9999	0.61395
0.9391	39.6746	1.7665	0.71635	0.9999	0.6292
0.9539	43.2429	1.7659	0.7374	0.9999	0.6627
0.9627	47.189	1.7652	0.75455	0.9999	0.66295
0.97115	51.5261	1.7645	0.7729	0.9999	0.654
0.9792	56.3274	1.7636	0.78495	0.9999	0.6932
0.9857	61.7775	1.7628	0.79685	0.9999	0.7275
0.99185	67.8477	1.7618	0.808	0.9999	0.7718
0.99305	74.6757	1.7607	0.8114	0.9999	0.7623
0.9957	82.4641	1.7593	0.81735	0.9999	0.79895
0.9973	91.7185	1.75775	0.82045	0.9999	0.83885
0.99865	102.831	1.7559	0.82285	0.9999	0.8964
0.99915	116.815	1.7535	0.824	0.9999	0.9146
0.9997	135.225	1.75055	0.82465	0.9999	0.9649
0.99985	162.526	1.7462	0.82465	0.9999	0.98485
0.9999	216.475	1.73765	0.8236	0.9999	0.99815
