alpha = 1.0000	alpha = 1.0000
gamma = 10.0000	gamma = 10.0000
prob.endemic = 0.0000	prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000	Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1332481935	seed = 1245921342
beta	age	efficacy	fitness	endemicBeta	epidemicBeta
0.5026	0	0	0	0.9999	0.50245
0.4973	1.0246	0	0	0.5	0.49725
0.4997	2.078	0	0	1	0.4996
0.5045	3.161	0	0	0.99985	0.5044
0.50345	4.269	0	0	0.5	0.5034
0.4996	5.4058	0	0	0.9999	0.49935
0.499	6.5856	0	0	0.9999	0.4988
0.4985	7.7901	0	0	0.4999	0.49845
0.50355	9.0411	0	0	0.99985	0.50345
0.50205	10.333	0	0	0.4999	0.50195
0.5053	11.6728	0	0	0.9999	0.50505
0.49835	13.047	0	0	0.9999	0.4981
0.5052	14.4668	0	0	0	0.5052
0.50385	15.9364	0	0	0	0.50385
0.4986	17.4859	0	0	0.9999	0.4985
0.5046	19.0682	0	0	0.49995	0.5045
0.50225	20.7398	0	0	0.9999	0.5021
0.50575	22.4856	0	0	0.9999	0.50565
0.49755	24.3126	0	0	0	0.49755
0.4952	26.2217	0	0	0	0.4952
0.5019	28.2049	0	0	0	0.5019
0.4959	30.3384	0	0	0.9999	0.49575
0.5041	32.5742	0	0	0.9999	0.504
0.5016	34.9201	0	0	0	0.5016
0.50235	37.4197	0	0	1	0.50225
0.49795	40.1078	0	0	0	0.49795
0.5044	42.9707	0	0	0.49995	0.50425
0.4946	46.0571	0	0	0.4999	0.4945
0.4955	49.3971	0	0	0.5	0.49545
0.50265	53.015	0	0	0	0.50265
0.5041	56.9859	0	0	0.99995	0.50395
0.49795	61.456	0	0	0.49995	0.49785
0.5049	66.4645	0	0	0.5	0.50485
0.50085	72.1807	0	0	0.9998	0.50075
0.4944	78.8905	0	0	0.9999	0.49425
0.50025	86.9549	0	0	0.9999	0.5001
0.5017	96.9083	0	0	0.5	0.50165
0.49975	110.142	0	0	0	0.49975
0.49915	130.188	0	0	0.9999	0.49895
0.5024	169.901	0	0	0.99995	0.50225
