alpha = 0.4600
gamma = 5.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1411102586
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7971	0.0000	0.7769	0.7027	0.9999	0.5023
0.7968	1.0132	0.7768	0.6961	0.9999	0.4934
0.7996	2.0382	0.7768	0.6866	0.9999	0.4894
0.7909	3.0840	0.7767	0.6748	0.9999	0.4844
0.7848	4.1354	0.7766	0.6333	0.9999	0.4869
0.7878	5.2130	0.7765	0.5205	0.9999	0.4942
0.7886	6.3204	0.7764	0.4290	0.9999	0.4893
0.7946	7.4574	0.7763	0.3948	0.9999	0.5049
0.7975	8.6276	0.7762	0.3759	0.9999	0.5095
0.7970	9.8406	0.7761	0.3663	0.9999	0.4977
0.8034	11.1068	0.7760	0.3617	0.9999	0.5050
0.8041	12.4032	0.7758	0.3581	0.9999	0.5020
0.8132	13.7458	0.7758	0.3624	0.9999	0.5029
0.8137	15.1684	0.7756	0.3590	0.9999	0.5128
0.8218	16.6544	0.7755	0.3654	0.9999	0.5006
0.8227	18.1892	0.7754	0.3626	0.9999	0.5113
0.8261	19.7948	0.7753	0.3685	0.9999	0.4977
0.8309	21.5028	0.7751	0.3682	0.9999	0.5112
0.8344	23.2626	0.7750	0.3648	0.9999	0.5276
0.8424	25.1568	0.7748	0.3731	0.9999	0.5278
0.8482	27.0946	0.7747	0.3799	0.9999	0.5195
0.8505	29.1958	0.7745	0.3834	0.9999	0.5103
0.8534	31.4800	0.7743	0.3878	0.9999	0.5079
0.8562	33.8520	0.7741	0.3895	0.9999	0.5108
0.8748	36.3758	0.7740	0.4053	0.9999	0.5255
0.8762	39.1030	0.7737	0.4082	0.9999	0.5175
0.8830	42.0380	0.7735	0.4114	0.9999	0.5288
0.8887	45.2004	0.7733	0.4181	0.9999	0.5242
0.8942	48.7284	0.7730	0.4255	0.9999	0.5187
0.9042	52.5774	0.7727	0.4335	0.9999	0.5312
0.9095	56.7244	0.7723	0.4389	0.9999	0.5301
0.9214	61.5318	0.7720	0.4507	0.9999	0.5395
0.9228	66.9670	0.7716	0.4561	0.9999	0.5147
0.9351	73.2858	0.7711	0.4645	0.9999	0.5439
0.9427	80.6596	0.7706	0.4745	0.9999	0.5339
0.9577	89.6528	0.7700	0.4880	0.9999	0.5634
0.9620	100.8930	0.7690	0.4946	0.9999	0.5432
0.9709	115.9612	0.7680	0.5021	0.9999	0.5706
0.9785	138.9296	0.7663	0.5116	0.9999	0.5576
0.9928	186.8174	0.7632	0.5243	0.9999	0.6275
