alpha = 0.6000
gamma = 5.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1292171891
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6647	0.0000	2.2197	0.7402	0.9999	0.5063
0.6439	1.0082	2.1044	0.7430	0.9999	0.4982
0.6476	2.0232	1.4204	0.7179	0.9999	0.5033
0.6463	3.0526	0.9796	0.6750	0.9999	0.4985
0.6403	4.0906	0.6694	0.5848	0.9999	0.4906
0.6407	5.1420	0.5108	0.3823	0.9999	0.4919
0.6237	6.2140	0.3248	0.2517	0.9999	0.4861
0.6371	7.3178	0.2223	0.2093	0.9999	0.4955
0.6311	8.4578	0.1418	0.1827	0.9999	0.4888
0.6435	9.6304	0.1002	0.1715	0.9999	0.5019
0.6424	10.8366	0.0679	0.1615	0.9999	0.5001
0.6494	12.0824	0.0506	0.1595	0.9999	0.4980
0.6449	13.3826	0.0267	0.1526	0.9999	0.4935
0.6535	14.7318	0.0217	0.1512	0.9999	0.5042
0.6544	16.1208	0.0146	0.1503	0.9999	0.4965
0.6533	17.5796	0.0096	0.1484	0.9999	0.4946
0.6636	19.1086	0.0067	0.1485	0.9999	0.5067
0.6667	20.7246	0.0070	0.1529	0.9999	0.5013
0.6633	22.4180	0.0031	0.1481	0.9999	0.5013
0.6701	24.1576	0.0028	0.1490	0.9999	0.5066
0.6756	26.0050	0.0020	0.1512	0.9999	0.5101
0.6790	27.9510	0.0014	0.1522	0.9999	0.5073
0.6772	30.0100	0.0011	0.1508	0.9999	0.5057
0.6757	32.2210	0.0005	0.1521	0.9999	0.4993
0.6792	34.6162	0.0004	0.1546	0.9999	0.4988
0.6901	37.0900	0.0007	0.1602	0.9999	0.5066
0.6968	39.7970	0.0006	0.1597	0.9999	0.5141
0.6891	42.6904	0.0002	0.1592	0.9999	0.5005
0.6976	45.8560	0.0004	0.1629	0.9999	0.5066
0.7143	49.3912	0.0022	0.1733	0.9999	0.5132
0.7127	53.2518	0.0005	0.1699	0.9999	0.5147
0.7192	57.5074	0.0019	0.1772	0.9999	0.5090
0.7358	62.3860	0.0084	0.1855	0.9999	0.5221
0.7320	68.0282	0.0127	0.1875	0.9999	0.5079
0.7405	74.7140	0.0493	0.1938	0.9999	0.5081
0.7618	82.6534	0.5040	0.2045	0.9999	0.5224
0.7866	92.7458	0.5049	0.2213	0.9999	0.5315
0.8006	106.6922	0.5044	0.2385	0.9999	0.5146
0.8352	128.1966	0.5034	0.2612	0.9999	0.5270
0.8801	172.3528	0.5013	0.2978	0.9999	0.5283
