alpha = 0.3600
gamma = 0.0000
prob.endemic = 0.9000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1166516294
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.9488	0.0000	1.0217	0.6400	0.9999	0.4866
0.9499	1.0244	1.0215	0.6129	0.9999	0.4851
0.9488	2.0790	1.0214	0.6005	0.9999	0.4872
0.9562	3.1536	1.0213	0.5999	0.9999	0.5330
0.9581	4.2664	1.0212	0.5982	0.9999	0.5276
0.9569	5.4120	1.0211	0.5937	0.9999	0.5334
0.9574	6.6058	1.0210	0.5929	0.9999	0.5186
0.9550	7.8188	1.0208	0.5909	0.9999	0.4936
0.9667	9.0746	1.0207	0.6020	0.9999	0.5263
0.9624	10.3904	1.0206	0.5959	0.9999	0.5258
0.9678	11.7166	1.0204	0.6000	0.9999	0.5504
0.9677	13.1202	1.0203	0.6005	0.9999	0.5408
0.9664	14.5656	1.0201	0.5988	0.9999	0.5342
0.9719	16.0588	1.0200	0.6050	0.9999	0.5241
0.9720	17.6624	1.0198	0.6054	0.9999	0.5198
0.9738	19.2854	1.0197	0.6065	0.9999	0.5459
0.9780	20.9912	1.0195	0.6096	0.9999	0.5733
0.9759	22.7744	1.0193	0.6091	0.9999	0.5332
0.9813	24.6624	1.0192	0.6140	0.9999	0.5734
0.9783	26.6038	1.0190	0.6124	0.9999	0.5227
0.9801	28.6638	1.0187	0.6137	0.9999	0.5324
0.9792	30.8018	1.0185	0.6135	0.9999	0.5284
0.9852	33.1396	1.0183	0.6174	0.9999	0.6049
0.9866	35.5494	1.0181	0.6194	0.9999	0.5887
0.9859	38.1088	1.0178	0.6201	0.9999	0.5563
0.9871	40.8920	1.0175	0.6218	0.9999	0.5494
0.9897	43.8320	1.0172	0.6253	0.9999	0.5405
0.9903	47.0402	1.0169	0.6232	0.9999	0.6346
0.9911	50.5358	1.0166	0.6274	0.9999	0.5243
0.9927	54.3094	1.0161	0.6275	0.9999	0.6138
0.9940	58.5148	1.0157	0.6300	0.9999	0.5504
0.9933	63.1262	1.0153	0.6297	0.9999	0.5119
0.9965	68.4306	1.0148	0.6325	0.9999	0.6002
0.9971	74.4562	1.0142	0.6329	0.9999	0.6361
0.9982	81.4602	1.0135	0.6339	0.9999	0.6954
0.9978	89.8154	1.0127	0.6331	0.9999	0.6901
0.9981	100.2928	1.0117	0.6341	0.9999	0.5188
0.9991	114.3162	1.0103	0.6343	0.9999	0.7101
0.9991	135.4180	1.0084	0.6336	0.9999	0.7413
0.9999	178.2686	1.0044	0.6334	0.9999	0.9983
