alpha = 0.2800
gamma = 20.0000
prob.endemic = 0.0000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1689894003
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5026	0.0000	1288312.4487	0.9927	0.0000	0.5026
0.4975	1.0004	919029.4851	0.9930	0.9999	0.4974
0.5003	2.0016	251653.1004	0.9927	0.0000	0.5003
0.4995	3.0032	198924.1164	0.9926	0.0000	0.4995
0.4969	4.0048	87109.9494	0.9911	0.9999	0.4967
0.5042	5.0078	34735.2026	0.9903	0.9999	0.5040
0.4976	6.0114	25782.0272	0.9911	0.0000	0.4976
0.5018	7.0144	7845.8019	0.9897	0.9999	0.5017
0.5006	8.0186	4483.8535	0.9895	1.0000	0.5005
0.5024	9.0232	2138.8619	0.9888	0.0000	0.5024
0.5032	10.0286	1206.0933	0.9869	0.0000	0.5032
0.4952	11.0346	613.2388	0.9865	0.9999	0.4951
0.5076	12.0396	259.9450	0.9829	0.0000	0.5076
0.5001	13.0454	148.5818	0.9814	0.0000	0.5001
0.4903	14.0536	84.7343	0.9797	0.0000	0.4903
0.4994	15.0626	40.0240	0.9739	0.0000	0.4994
0.4913	16.0724	21.3394	0.9711	0.0000	0.4913
0.4990	17.0874	9.2370	0.9581	0.0000	0.4990
0.4854	18.1022	4.9413	0.9391	0.9999	0.4853
0.4915	19.1210	2.3076	0.8788	1.0000	0.4914
0.4893	20.1470	1.2730	0.6806	0.0000	0.4893
0.4951	21.1946	0.5806	0.4074	0.9999	0.4950
0.4904	22.2786	0.2599	0.2742	1.0000	0.4903
0.4948	23.4168	0.1192	0.2056	0.9999	0.4946
0.4948	24.6146	0.0540	0.1634	0.9999	0.4947
0.5078	25.8802	0.0281	0.1410	0.9999	0.5077
0.5084	27.2418	0.0114	0.1205	0.0000	0.5084
0.5178	28.6912	0.0051	0.1053	0.0000	0.5178
0.5121	30.2518	0.0018	0.0907	0.9999	0.5120
0.5189	31.9458	0.0007	0.0817	0.9998	0.5188
0.5248	33.8218	0.0003	0.0776	0.9999	0.5247
0.5315	35.8922	0.0001	0.0696	0.9999	0.5312
0.5267	38.2162	0.0000	0.0658	1.0000	0.5266
0.5358	40.9050	0.0000	0.0654	0.9999	0.5358
0.5363	43.9438	0.0000	0.0608	0.0000	0.5363
0.5445	47.6860	0.0000	0.0553	1.0000	0.5443
0.5588	52.3322	0.0000	0.0569	0.9999	0.5587
0.5657	58.6770	0.0000	0.0540	0.9999	0.5655
0.5725	68.1280	0.0000	0.0585	0.9999	0.5721
0.6108	88.3632	0.0000	0.0921	0.9999	0.6097
