alpha = 0.1000
gamma = 0.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 10000, Num. replicates = 5000
seed = 1676780172
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5985	0.0000	2.3026	0.9000	0.9999	0.4986
0.5967	1.0074	1.4201	0.6632	0.9999	0.4954
0.6061	2.0428	0.9188	0.5300	0.9999	0.5017
0.6035	3.1162	0.5425	0.4460	0.9999	0.5001
0.6255	4.2458	0.4194	0.4164	0.9999	0.5224
0.6366	5.4072	0.3172	0.3945	0.9999	0.5293
0.6461	6.6618	0.2270	0.3802	0.9999	0.5317
0.6531	7.9716	0.1799	0.3671	0.9999	0.5420
0.6734	9.3948	0.1889	0.3786	0.9999	0.5508
0.6809	10.9190	0.1578	0.3757	0.9999	0.5546
0.6881	12.5688	0.1444	0.3796	0.9999	0.5577
0.7072	14.3468	0.1636	0.3907	0.9999	0.5687
0.7154	16.3156	0.1603	0.3967	0.9999	0.5691
0.7359	18.4436	0.2850	0.4212	0.9999	0.5845
0.7584	20.7818	0.6506	0.4554	0.9999	0.5876
0.7801	23.3590	1.0030	0.4799	0.9999	0.6020
0.8040	26.2816	2.0060	0.5145	0.9999	0.6155
0.8207	29.4740	2.2927	0.5445	0.9999	0.6234
0.8406	33.0540	2.2922	0.5738	0.9999	0.6381
0.8655	36.9778	2.2922	0.6234	0.9999	0.6428
0.8844	41.4134	2.2913	0.6541	0.9999	0.6531
0.9043	46.3438	2.2904	0.6929	0.9999	0.6656
0.9240	51.8456	2.2895	0.7317	0.9999	0.6829
0.9408	58.0466	2.2881	0.7649	0.9999	0.7005
0.9565	64.6956	2.2870	0.7944	0.9999	0.7303
0.9685	72.1520	2.2854	0.8220	0.9999	0.7454
0.9753	80.3388	2.2836	0.8385	0.9999	0.7514
0.9843	89.5312	2.2817	0.8532	0.9999	0.8157
0.9911	99.2934	2.2797	0.8692	0.9999	0.8442
0.9934	110.2732	2.2772	0.8769	0.9999	0.8567
0.9955	122.5272	2.2747	0.8831	0.9999	0.8859
0.9977	135.9774	2.2717	0.8878	0.9999	0.9218
0.9990	150.9140	2.2688	0.8913	0.9999	0.9525
0.9995	168.7316	2.2647	0.8924	0.9999	0.9739
0.9998	188.7804	2.2602	0.8933	0.9999	0.9942
0.9999	213.1888	2.2547	0.8936	0.9999	0.9973
0.9999	242.7088	2.2487	0.8936	0.9999	0.9981
0.9999	283.2114	2.2401	0.8928	0.9999	0.9980
0.9999	342.8100	2.2276	0.8916	0.9999	0.9985
0.9999	457.5374	2.2046	0.8890	0.9999	0.9993
