alpha = 0.6000
gamma = 10.0000
prob.endemic = 0.4000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 718757469
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6992	0.0000	2.8514	0.7256	0.9999	0.4958
0.6999	1.0094	2.4370	0.7262	0.9999	0.5045
0.7026	2.0318	2.1983	0.7223	0.9999	0.5070
0.6852	3.0618	2.4055	0.7277	0.9999	0.4877
0.6879	4.1004	1.7110	0.7167	0.9999	0.4859
0.6822	5.1482	1.5952	0.7142	0.9999	0.4871
0.6793	6.2070	1.3119	0.7057	0.9999	0.4930
0.6829	7.2846	0.9067	0.6729	0.9999	0.4922
0.6779	8.3830	0.6824	0.6185	0.9999	0.4928
0.6737	9.4954	0.5109	0.5009	0.9999	0.4859
0.6688	10.6326	0.5108	0.3402	0.9999	0.4813
0.6740	11.7928	0.3442	0.2514	0.9999	0.4885
0.6740	12.9986	0.2378	0.2153	0.9999	0.4942
0.6788	14.2322	0.1845	0.2001	0.9999	0.4929
0.6747	15.5186	0.1319	0.1895	0.9999	0.4854
0.6801	16.8614	0.0989	0.1829	0.9999	0.4925
0.6840	18.2716	0.0719	0.1783	0.9999	0.4936
0.6840	19.7466	0.0545	0.1744	0.9999	0.4996
0.6928	21.2868	0.0463	0.1753	0.9999	0.5026
0.6946	22.8994	0.0417	0.1760	0.9999	0.5015
0.6998	24.5988	0.0382	0.1783	0.9999	0.4980
0.6949	26.4370	0.0280	0.1775	0.9999	0.4854
0.7072	28.3464	0.0266	0.1782	0.9999	0.5037
0.7079	30.3606	0.0231	0.1787	0.9999	0.5021
0.7165	32.5152	0.0329	0.1822	0.9999	0.5055
0.7150	34.8310	0.0219	0.1829	0.9999	0.4995
0.7309	37.3006	0.0593	0.1910	0.9999	0.5088
0.7317	39.9914	0.0590	0.1906	0.9999	0.5081
0.7256	42.9654	0.0649	0.1927	0.9999	0.4927
0.7344	46.1436	0.0714	0.1952	0.9999	0.4976
0.7396	49.7196	0.1222	0.1975	0.9999	0.5012
0.7536	53.6256	0.3082	0.2031	0.9999	0.5140
0.7693	58.1030	0.5075	0.2170	0.9999	0.5094
0.7735	63.2872	0.5072	0.2195	0.9999	0.5108
0.7842	69.4012	0.5069	0.2253	0.9999	0.5188
0.7944	76.7876	0.5067	0.2385	0.9999	0.5027
0.8061	86.1772	0.5061	0.2450	0.9999	0.5123
0.8341	98.7966	0.5055	0.2650	0.9999	0.5163
0.8611	118.1208	0.5046	0.2870	0.9999	0.5159
0.8997	159.0532	0.5027	0.3157	0.9999	0.5142
