alpha = 1.0000
gamma = 10.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1949629377
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7975	0.0000	-0.0000	0.0000	0.9999	0.4906
0.8020	1.0234	-0.0000	0.0000	0.9999	0.4958
0.8033	2.0790	-0.0000	0.0000	0.9999	0.4993
0.8001	3.1710	-0.0000	0.0000	0.9999	0.5045
0.8066	4.2814	-0.0000	0.0000	0.9999	0.5155
0.7994	5.4248	-0.0000	0.0000	0.9999	0.4952
0.7990	6.5990	-0.0000	0.0000	0.9999	0.4930
0.7958	7.8094	-0.0000	0.0000	0.9999	0.4923
0.7995	9.0714	-0.0000	0.0000	0.9999	0.4929
0.7915	10.3544	-0.0000	0.0000	0.9999	0.4868
0.8031	11.6794	-0.0000	0.0000	0.9999	0.5029
0.8039	13.0658	-0.0000	0.0000	0.9999	0.5026
0.7995	14.4854	-0.0000	0.0000	0.9999	0.4944
0.7931	15.9696	-0.0000	0.0000	0.9999	0.4914
0.8018	17.5210	-0.0000	0.0000	0.9999	0.5004
0.8007	19.1114	-0.0000	0.0000	0.9999	0.4999
0.8058	20.7690	-0.0000	0.0000	0.9999	0.5015
0.8020	22.5090	-0.0000	0.0000	0.9999	0.4970
0.7973	24.2942	-0.0000	0.0000	0.9999	0.5102
0.7938	26.2060	-0.0000	0.0000	0.9999	0.4878
0.8024	28.1920	-0.0000	0.0000	0.9999	0.4901
0.8047	30.2758	-0.0000	0.0000	0.9999	0.5043
0.8035	32.5162	-0.0000	0.0000	0.9999	0.4996
0.8028	34.9002	-0.0000	0.0000	0.9999	0.5049
0.7961	37.3590	-0.0000	0.0000	0.9999	0.4959
0.8038	40.0172	-0.0000	0.0000	0.9999	0.5072
0.7974	42.8902	-0.0000	0.0000	0.9999	0.4959
0.7952	45.9612	-0.0000	0.0000	0.9999	0.4900
0.8020	49.2782	-0.0000	0.0000	0.9999	0.4967
0.7981	52.9160	-0.0000	0.0000	0.9999	0.4987
0.7955	56.9406	-0.0000	0.0000	0.9999	0.5021
0.8051	61.3702	-0.0000	0.0000	0.9999	0.4938
0.8052	66.3790	-0.0000	0.0000	0.9999	0.5008
0.7938	72.0950	-0.0000	0.0000	0.9999	0.4976
0.8043	78.8714	-0.0000	0.0000	0.9999	0.5093
0.8011	86.7682	-0.0000	0.0000	0.9999	0.5040
0.7957	96.7704	-0.0000	0.0000	0.9999	0.5026
0.8021	109.8668	-0.0000	0.0000	0.9999	0.4967
0.8050	130.3618	-0.0000	0.0000	0.9999	0.5081
0.8011	170.9048	-0.0000	0.0000	0.9999	0.4928
