alpha = 0.4600
gamma = 10.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 856758902
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5525	0.0000	288.2531	0.9266	0.9999	0.5040
0.5435	1.0030	166.5759	0.9247	0.9999	0.4905
0.5498	2.0096	87.1927	0.9214	0.9999	0.5015
0.5390	3.0206	57.4815	0.9205	0.9999	0.4907
0.5493	4.0308	25.3432	0.9127	0.9999	0.5016
0.5552	5.0452	13.1722	0.8991	0.9999	0.5066
0.5316	6.0660	9.5384	0.8968	0.9999	0.4820
0.5356	7.0874	4.6974	0.8777	0.9999	0.4897
0.5337	8.1088	2.4866	0.8388	0.9999	0.4885
0.5364	9.1446	1.2419	0.7390	0.9999	0.4926
0.5336	10.1896	0.7765	0.5020	0.9999	0.4886
0.5374	11.2548	0.3791	0.3010	0.9999	0.4956
0.5398	12.3522	0.1988	0.2199	0.9999	0.4942
0.5371	13.4820	0.0948	0.1758	0.9999	0.4938
0.5467	14.6670	0.0520	0.1550	0.9999	0.4967
0.5478	15.8762	0.0275	0.1342	0.9999	0.5017
0.5477	17.1490	0.0133	0.1245	0.9999	0.5012
0.5483	18.4782	0.0055	0.1145	0.9999	0.4997
0.5502	19.8678	0.0028	0.1094	0.9999	0.5016
0.5516	21.3186	0.0012	0.1017	0.9999	0.5037
0.5605	22.8488	0.0006	0.1021	0.9999	0.5058
0.5573	24.4282	0.0002	0.0983	0.9999	0.5046
0.5606	26.1384	0.0001	0.0942	0.9999	0.5080
0.5716	27.9270	0.0000	0.0973	0.9999	0.5165
0.5646	29.8476	0.0000	0.0915	0.9999	0.5084
0.5759	31.9148	0.0000	0.0977	0.9999	0.5130
0.5713	34.1400	0.0000	0.0960	0.9999	0.5076
0.5824	36.5090	0.0000	0.0968	0.9999	0.5218
0.5779	39.1616	0.0000	0.0948	0.9999	0.5144
0.5738	42.0738	0.0000	0.0951	0.9999	0.5066
0.5924	45.1842	0.0000	0.0996	0.9999	0.5224
0.6000	48.7024	0.0000	0.1070	0.9999	0.5244
0.5931	52.7048	0.0000	0.1088	0.9999	0.5107
0.6083	57.3568	0.0000	0.1137	0.9999	0.5229
0.6181	63.0142	0.0000	0.1225	0.9999	0.5236
0.6281	69.6300	0.0000	0.1316	0.9999	0.5268
0.6473	78.1288	0.0000	0.1522	0.9999	0.5273
0.6742	90.3728	0.0000	0.1814	0.9999	0.5277
0.7195	109.7586	0.0000	0.2254	0.9999	0.5347
0.8015	152.8752	0.7575	0.3079	0.9999	0.5564
