alpha = 0.2800
gamma = 5.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1366357764
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6000	0.0000	12.6601	0.9220	0.9999	0.4974
0.6044	1.0040	8.1067	0.9173	0.9999	0.5062
0.5891	2.0138	5.7738	0.9145	0.9999	0.4944
0.5991	3.0228	3.2280	0.8970	0.9999	0.5020
0.5940	4.0410	2.0022	0.8602	0.9999	0.5002
0.5985	5.0656	1.2730	0.7053	0.9999	0.4976
0.5923	6.0982	0.7548	0.4762	0.9999	0.4952
0.5971	7.1640	0.4593	0.3735	0.9999	0.4960
0.6010	8.2596	0.2858	0.3198	0.9999	0.4994
0.6053	9.3978	0.1802	0.2862	0.9999	0.5093
0.6092	10.5768	0.1055	0.2668	0.9999	0.5066
0.6117	11.7876	0.0653	0.2503	0.9999	0.5090
0.6214	13.0624	0.0460	0.2440	0.9999	0.5201
0.6247	14.3906	0.0300	0.2422	0.9999	0.5168
0.6261	15.7840	0.0181	0.2311	0.9999	0.5201
0.6362	17.2360	0.0136	0.2355	0.9999	0.5233
0.6314	18.7770	0.0088	0.2322	0.9999	0.5109
0.6536	20.4216	0.0103	0.2489	0.9999	0.5257
0.6512	22.1316	0.0053	0.2406	0.9999	0.5249
0.6672	23.9604	0.0058	0.2518	0.9999	0.5357
0.6700	25.9558	0.0036	0.2538	0.9999	0.5344
0.6758	28.0630	0.0033	0.2617	0.9999	0.5318
0.6855	30.3558	0.0026	0.2592	0.9999	0.5455
0.6904	32.8268	0.0036	0.2756	0.9999	0.5358
0.7088	35.4168	0.0074	0.2926	0.9999	0.5444
0.7118	38.2760	0.0093	0.2990	0.9999	0.5374
0.7194	41.5194	0.0156	0.3051	0.9999	0.5459
0.7407	45.0750	0.0627	0.3288	0.9999	0.5543
0.7544	49.0368	0.2110	0.3486	0.9999	0.5540
0.7681	53.5112	0.5020	0.3642	0.9999	0.5644
0.7869	58.6092	1.2622	0.3921	0.9999	0.5660
0.8087	64.5784	1.2629	0.4233	0.9999	0.5700
0.8306	71.6302	1.2623	0.4504	0.9999	0.5823
0.8637	79.7458	1.2619	0.5026	0.9999	0.5863
0.8782	89.9338	1.2607	0.5241	0.9999	0.5888
0.9052	102.8806	1.2593	0.5663	0.9999	0.5924
0.9377	120.1602	1.2575	0.6109	0.9999	0.6213
0.9567	144.0616	1.2549	0.6425	0.9999	0.6285
0.9802	180.6776	1.2509	0.6783	0.9999	0.6893
0.9939	256.7046	1.2429	0.6991	0.9999	0.7484
