alpha = 0.3600
gamma = 0.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 290582504
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6003	0.0000	1.0217	0.6400	0.9999	0.5006
0.6007	1.0148	0.6350	0.4261	0.9999	0.5027
0.6039	2.0532	0.3997	0.3339	0.9999	0.5054
0.6085	3.1150	0.2550	0.2876	0.9999	0.5077
0.5987	4.2130	0.1470	0.2499	0.9999	0.4993
0.6088	5.3350	0.0971	0.2356	0.9999	0.5073
0.6103	6.4816	0.0601	0.2250	0.9999	0.5059
0.6205	7.6804	0.0461	0.2207	0.9999	0.5092
0.6176	8.9090	0.0225	0.2092	0.9999	0.5095
0.6180	10.1852	0.0144	0.2020	0.9999	0.5083
0.6288	11.5140	0.0126	0.2051	0.9999	0.5142
0.6280	12.9068	0.0065	0.1981	0.9999	0.5152
0.6417	14.3482	0.0058	0.2041	0.9999	0.5255
0.6432	15.8582	0.0047	0.2078	0.9999	0.5222
0.6497	17.4266	0.0032	0.2100	0.9999	0.5249
0.6414	19.0368	0.0011	0.1990	0.9999	0.5202
0.6546	20.7782	0.0013	0.2103	0.9999	0.5273
0.6571	22.5566	0.0012	0.2095	0.9999	0.5294
0.6646	24.4782	0.0008	0.2151	0.9999	0.5314
0.6711	26.4626	0.0008	0.2168	0.9999	0.5360
0.6713	28.6032	0.0005	0.2231	0.9999	0.5270
0.6807	30.9310	0.0007	0.2308	0.9999	0.5341
0.6766	33.3626	0.0002	0.2288	0.9999	0.5242
0.6864	36.0088	0.0002	0.2369	0.9999	0.5283
0.6973	38.8360	0.0006	0.2444	0.9999	0.5370
0.7170	41.9226	0.0022	0.2598	0.9999	0.5481
0.7123	45.2914	0.0019	0.2650	0.9999	0.5340
0.7238	48.9524	0.0067	0.2782	0.9999	0.5369
0.7422	52.9480	0.0190	0.2910	0.9999	0.5488
0.7461	57.4742	0.1130	0.3054	0.9999	0.5400
0.7688	62.5846	0.4947	0.3237	0.9999	0.5532
0.7678	68.3594	0.9140	0.3319	0.9999	0.5383
0.7977	75.1552	1.0114	0.3605	0.9999	0.5626
0.8079	83.1700	1.0108	0.3763	0.9999	0.5564
0.8435	93.0892	1.0104	0.4149	0.9999	0.5774
0.8559	105.2234	1.0093	0.4388	0.9999	0.5616
0.8928	121.4250	1.0081	0.4885	0.9999	0.5673
0.9183	143.4202	1.0060	0.5206	0.9999	0.5755
0.9506	178.6764	1.0029	0.5598	0.9999	0.6162
0.9792	251.5230	0.9969	0.6011	0.9999	0.6262
