alpha = 0.1300
gamma = 15.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1306463860
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6488	0.0000	344.9913	0.9588	0.9999	0.4960
0.6506	1.0040	242.6111	0.9587	0.9999	0.5014
0.6496	2.0126	178.8765	0.9590	0.9999	0.4996
0.6434	3.0244	141.5069	0.9594	0.9999	0.4958
0.6413	4.0424	110.3094	0.9599	0.9999	0.4960
0.6438	5.0624	71.4976	0.9596	0.9999	0.4976
0.6316	6.0882	59.8480	0.9605	0.9999	0.4903
0.6417	7.1230	35.0168	0.9600	0.9999	0.5048
0.6403	8.1610	23.4885	0.9594	0.9999	0.5025
0.6354	9.2072	17.5912	0.9598	0.9999	0.5008
0.6373	10.2532	11.4634	0.9584	0.9999	0.5036
0.6345	11.3020	7.9270	0.9563	0.9999	0.5011
0.6299	12.3586	5.4347	0.9533	0.9999	0.4956
0.6251	13.4238	3.4467	0.9402	0.9999	0.4946
0.6312	14.4966	2.0404	0.8914	0.9999	0.4966
0.6205	15.5880	2.0402	0.7571	0.9999	0.4851
0.6362	16.6986	1.2118	0.5856	0.9999	0.5097
0.6417	17.8708	0.7721	0.4889	0.9999	0.5048
0.6600	19.1272	0.5940	0.4490	0.9999	0.5178
0.6680	20.4908	0.4354	0.4200	0.9999	0.5270
0.6967	21.9716	0.4271	0.4253	0.9999	0.5444
0.7151	23.6606	0.4952	0.4336	0.9999	0.5549
0.7252	25.4774	0.5551	0.4390	0.9999	0.5509
0.7639	27.5476	0.8391	0.4670	0.9999	0.5851
0.7810	29.8740	1.5081	0.4982	0.9999	0.5795
0.8102	32.5632	2.0347	0.5332	0.9999	0.5960
0.8481	35.6508	2.0347	0.5788	0.9999	0.6328
0.8608	39.1874	2.0341	0.6082	0.9999	0.6215
0.8977	43.2946	2.0335	0.6619	0.9999	0.6541
0.9187	48.2222	2.0327	0.7018	0.9999	0.6688
0.9430	54.0924	2.0317	0.7464	0.9999	0.6926
0.9591	60.7042	2.0305	0.7788	0.9999	0.7095
0.9733	68.5020	2.0290	0.8065	0.9999	0.7447
0.9847	77.4914	2.0274	0.8284	0.9999	0.7955
0.9908	88.2428	2.0254	0.8440	0.9999	0.8107
0.9942	101.0392	2.0230	0.8525	0.9999	0.8312
0.9977	117.6272	2.0199	0.8594	0.9999	0.8917
0.9993	139.9352	2.0155	0.8630	0.9999	0.9616
0.9999	172.0886	2.0096	0.8646	0.9999	0.9950
0.9999	237.1952	1.9980	0.8633	0.9999	0.9967
