alpha = 0.1000
gamma = 10.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 603985560
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7920	0.0000	2.3049	0.9402	0.9999	0.4968
0.7940	1.0102	2.3047	0.9393	0.9999	0.4926
0.7897	2.0340	2.3044	0.9402	0.9999	0.4918
0.7914	3.0694	2.3042	0.9401	0.9999	0.5028
0.7827	4.1116	2.3040	0.9404	0.9999	0.4847
0.7847	5.1708	2.3037	0.9406	0.9999	0.4966
0.7843	6.2468	2.3035	0.9396	0.9999	0.4961
0.7857	7.3274	2.3033	0.9376	0.9999	0.4960
0.7850	8.4294	2.3030	0.9307	0.9999	0.4988
0.7800	9.5466	2.3028	0.9043	0.9999	0.4947
0.7750	10.6842	2.3026	0.8239	0.9999	0.4899
0.7857	11.8552	2.3019	0.7274	0.9999	0.5014
0.8069	13.1006	2.3017	0.6862	0.9999	0.5238
0.8274	14.4520	2.3012	0.6778	0.9999	0.5424
0.8502	15.9070	2.3010	0.6869	0.9999	0.5547
0.8690	17.4786	2.3005	0.7000	0.9999	0.5770
0.8970	19.2166	2.3003	0.7296	0.9999	0.6015
0.9150	21.0586	2.2998	0.7523	0.9999	0.6105
0.9309	23.0878	2.2994	0.7724	0.9999	0.6407
0.9437	25.3414	2.2989	0.7938	0.9999	0.6427
0.9581	27.7630	2.2984	0.8154	0.9999	0.6704
0.9686	30.2982	2.2980	0.8343	0.9999	0.6852
0.9803	33.0226	2.2973	0.8524	0.9999	0.7540
0.9872	36.0242	2.2966	0.8676	0.9999	0.7816
0.9881	39.2238	2.2959	0.8677	0.9999	0.7860
0.9930	42.6532	2.2952	0.8790	0.9999	0.8214
0.9949	46.3654	2.2943	0.8821	0.9999	0.8451
0.9980	50.3888	2.2934	0.8911	0.9999	0.9014
0.9980	54.8384	2.2925	0.8926	0.9999	0.8926
0.9984	59.5424	2.2913	0.8937	0.9999	0.8890
0.9995	64.9514	2.2902	0.8954	0.9999	0.9663
0.9998	70.6980	2.2890	0.8963	0.9999	0.9820
0.9997	77.4206	2.2874	0.8967	0.9999	0.9775
0.9999	84.8680	2.2858	0.8976	0.9999	0.9946
0.9998	93.8402	2.2838	0.8971	0.9999	0.9872
0.9999	104.3718	2.2813	0.8974	0.9999	0.9932
0.9999	117.7036	2.2785	0.8970	0.9999	0.9939
0.9999	135.2228	2.2747	0.8968	0.9999	0.9972
0.9999	161.9098	2.2690	0.8964	0.9999	0.9972
0.9999	212.3876	2.2588	0.8952	0.9999	0.9990
