alpha = 0.1700
gamma = 15.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 773650169
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8478	0.0000	1.7746	0.8799	0.9999	0.4909
0.8409	1.0168	1.7744	0.8821	0.9999	0.4905
0.8528	2.0438	1.7743	0.8793	0.9999	0.5046
0.8451	3.0934	1.7741	0.8818	0.9999	0.5058
0.8430	4.1542	1.7739	0.8826	0.9999	0.5085
0.8406	5.2406	1.7737	0.8826	0.9999	0.5023
0.8346	6.3474	1.7736	0.8834	0.9999	0.4945
0.8250	7.4656	1.7734	0.8859	0.9999	0.4920
0.8304	8.6026	1.7732	0.8837	0.9999	0.4932
0.8254	9.7536	1.7730	0.8845	0.9999	0.4908
0.8258	10.9290	1.7728	0.8834	0.9999	0.5012
0.8172	12.1224	1.7727	0.8809	0.9999	0.4996
0.8192	13.3436	1.7723	0.8645	0.9999	0.4913
0.8129	14.5838	1.7721	0.8270	0.9999	0.4941
0.8114	15.8592	1.7718	0.7580	0.9999	0.4885
0.8271	17.1590	1.7714	0.6957	0.9999	0.5037
0.8359	18.5428	1.7711	0.6532	0.9999	0.5205
0.8438	20.0300	1.7709	0.6385	0.9999	0.5012
0.8675	21.6074	1.7705	0.6470	0.9999	0.5540
0.8779	23.3162	1.7704	0.6538	0.9999	0.5480
0.8977	25.1598	1.7700	0.6749	0.9999	0.5569
0.9107	27.1510	1.7697	0.6896	0.9999	0.5699
0.9271	29.3180	1.7693	0.7067	0.9999	0.5972
0.9367	31.6480	1.7689	0.7234	0.9999	0.5938
0.9491	34.1870	1.7684	0.7423	0.9999	0.6101
0.9585	36.9796	1.7681	0.7572	0.9999	0.6109
0.9670	39.9432	1.7675	0.7676	0.9999	0.6405
0.9745	43.2272	1.7670	0.7848	0.9999	0.6132
0.9826	46.8416	1.7663	0.7946	0.9999	0.6652
0.9845	50.8366	1.7656	0.7971	0.9999	0.6769
0.9917	55.1762	1.7649	0.8115	0.9999	0.7197
0.9940	60.0626	1.7640	0.8135	0.9999	0.7737
0.9964	65.7010	1.7631	0.8192	0.9999	0.7954
0.9977	72.0276	1.7621	0.8226	0.9999	0.7814
0.9983	79.6130	1.7608	0.8243	0.9999	0.8275
0.9987	88.9170	1.7591	0.8249	0.9999	0.8063
0.9998	99.9422	1.7573	0.8265	0.9999	0.9842
0.9997	114.8694	1.7549	0.8263	0.9999	0.9337
0.9999	137.0232	1.7513	0.8261	0.9999	0.9965
0.9999	181.6056	1.7444	0.8249	0.9999	0.9993
