alpha = 0.2200
gamma = 0.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 609209452
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8464	0.0000	1.5141	0.7800	0.9999	0.5033
0.8537	1.0196	1.5140	0.6935	0.9999	0.5072
0.8591	2.0632	1.5138	0.6544	0.9999	0.5135
0.8616	3.1470	1.5137	0.6318	0.9999	0.5293
0.8716	4.2586	1.5135	0.6284	0.9999	0.5192
0.8681	5.4156	1.5132	0.6158	0.9999	0.5174
0.8818	6.6308	1.5131	0.6243	0.9999	0.5298
0.8901	7.8818	1.5129	0.6282	0.9999	0.5423
0.8919	9.1970	1.5128	0.6283	0.9999	0.5416
0.8979	10.5680	1.5125	0.6356	0.9999	0.5405
0.9077	12.0060	1.5123	0.6423	0.9999	0.5535
0.9202	13.4946	1.5120	0.6570	0.9999	0.5697
0.9226	15.0782	1.5119	0.6629	0.9999	0.5589
0.9315	16.7422	1.5116	0.6713	0.9999	0.5786
0.9385	18.4436	1.5113	0.6834	0.9999	0.5650
0.9453	20.2810	1.5110	0.6894	0.9999	0.5929
0.9460	22.2036	1.5108	0.6936	0.9999	0.5714
0.9552	24.2198	1.5103	0.7007	0.9999	0.6166
0.9615	26.3410	1.5100	0.7124	0.9999	0.6186
0.9674	28.6062	1.5097	0.7213	0.9999	0.6214
0.9695	30.9478	1.5094	0.7283	0.9999	0.5972
0.9734	33.4990	1.5090	0.7290	0.9999	0.6396
0.9762	36.1388	1.5087	0.7371	0.9999	0.6317
0.9799	39.0774	1.5082	0.7456	0.9999	0.6128
0.9837	42.1340	1.5078	0.7479	0.9999	0.6629
0.9848	45.4464	1.5073	0.7515	0.9999	0.6345
0.9895	48.9406	1.5067	0.7566	0.9999	0.6876
0.9917	52.7836	1.5063	0.7611	0.9999	0.7020
0.9948	56.8846	1.5057	0.7660	0.9999	0.7617
0.9950	61.5992	1.5049	0.7679	0.9999	0.7196
0.9964	66.5266	1.5042	0.7690	0.9999	0.7849
0.9981	72.0364	1.5034	0.7729	0.9999	0.8099
0.9984	78.1184	1.5025	0.7732	0.9999	0.8315
0.9988	85.3684	1.5015	0.7746	0.9999	0.7739
0.9992	93.7224	1.5003	0.7740	0.9999	0.8928
0.9993	103.6934	1.4988	0.7744	0.9999	0.8904
0.9996	116.2322	1.4970	0.7752	0.9999	0.9041
0.9999	132.6292	1.4946	0.7752	0.9999	0.9922
0.9997	157.6014	1.4910	0.7741	0.9999	0.9199
0.9998	206.2076	1.4847	0.7728	0.9999	0.8795
