alpha = 0.2200
gamma = 15.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1805140425
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8543	0.0000	1.5164	0.8430	0.9999	0.5015
0.8531	1.0188	1.5162	0.8430	0.9999	0.5024
0.8433	2.0464	1.5161	0.8468	0.9999	0.5013
0.8399	3.0920	1.5159	0.8488	0.9999	0.5020
0.8411	4.1632	1.5158	0.8470	0.9999	0.4981
0.8303	5.2434	1.5156	0.8499	0.9999	0.4808
0.8342	6.3396	1.5155	0.8493	0.9999	0.4958
0.8289	7.4600	1.5153	0.8514	0.9999	0.4986
0.8163	8.6022	1.5152	0.8547	0.9999	0.4871
0.8231	9.7616	1.5150	0.8497	0.9999	0.4863
0.8162	10.9380	1.5149	0.8514	0.9999	0.4880
0.8130	12.1410	1.5147	0.8461	0.9999	0.4998
0.8256	13.3602	1.5144	0.8223	0.9999	0.4939
0.8185	14.6150	1.5143	0.7812	0.9999	0.4981
0.8119	15.9020	1.5140	0.7104	0.9999	0.4960
0.8132	17.2340	1.5137	0.6366	0.9999	0.5031
0.8358	18.6370	1.5134	0.6077	0.9999	0.5195
0.8390	20.1170	1.5132	0.5887	0.9999	0.5134
0.8521	21.7124	1.5129	0.5890	0.9999	0.5300
0.8651	23.3800	1.5126	0.5981	0.9999	0.5282
0.8865	25.1950	1.5125	0.6126	0.9999	0.5600
0.8935	27.1552	1.5122	0.6258	0.9999	0.5351
0.9090	29.1992	1.5119	0.6432	0.9999	0.5620
0.9127	31.4694	1.5116	0.6478	0.9999	0.5468
0.9286	33.8756	1.5111	0.6667	0.9999	0.5751
0.9371	36.5192	1.5108	0.6797	0.9999	0.5692
0.9497	39.4634	1.5103	0.6934	0.9999	0.6057
0.9553	42.5818	1.5099	0.7046	0.9999	0.5921
0.9647	46.1128	1.5093	0.7182	0.9999	0.6218
0.9711	49.9314	1.5088	0.7292	0.9999	0.6131
0.9776	54.2402	1.5082	0.7392	0.9999	0.6170
0.9831	59.0762	1.5075	0.7450	0.9999	0.6688
0.9881	64.5386	1.5067	0.7555	0.9999	0.6673
0.9922	70.7280	1.5058	0.7641	0.9999	0.6551
0.9944	77.9992	1.5048	0.7664	0.9999	0.7301
0.9961	86.8734	1.5034	0.7685	0.9999	0.7596
0.9987	97.8862	1.5019	0.7740	0.9999	0.8486
0.9991	113.1608	1.4997	0.7745	0.9999	0.8259
0.9998	135.2388	1.4967	0.7754	0.9999	0.9578
0.9999	179.3728	1.4907	0.7743	0.9999	0.9812
