alpha = 0.4600
gamma = 0.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1308477992
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6550	0.0000	0.7765	0.5400	0.9999	0.5081
0.6507	1.0156	0.5589	0.3745	0.9999	0.4982
0.6630	2.0592	0.4158	0.3137	0.9999	0.5095
0.6538	3.1310	0.2784	0.2719	0.9999	0.5045
0.6685	4.2212	0.2429	0.2611	0.9999	0.5143
0.6481	5.3464	0.1418	0.2357	0.9999	0.4928
0.6709	6.5160	0.1320	0.2364	0.9999	0.5171
0.6647	7.7116	0.0793	0.2253	0.9999	0.5075
0.6652	8.9640	0.0586	0.2220	0.9999	0.5033
0.6794	10.2654	0.0606	0.2235	0.9999	0.5170
0.6757	11.6012	0.0419	0.2168	0.9999	0.5144
0.6735	12.9768	0.0248	0.2122	0.9999	0.5134
0.6820	14.4128	0.0236	0.2163	0.9999	0.5138
0.6914	15.8928	0.0217	0.2215	0.9999	0.5218
0.6898	17.4504	0.0145	0.2121	0.9999	0.5301
0.6906	19.0922	0.0132	0.2195	0.9999	0.5177
0.6994	20.7856	0.0200	0.2278	0.9999	0.5153
0.6989	22.5862	0.0135	0.2257	0.9999	0.5153
0.7050	24.4652	0.0119	0.2274	0.9999	0.5208
0.7116	26.4600	0.0120	0.2302	0.9999	0.5275
0.7152	28.5598	0.0191	0.2383	0.9999	0.5182
0.7139	30.8154	0.0108	0.2339	0.9999	0.5193
0.7296	33.1892	0.0250	0.2440	0.9999	0.5320
0.7303	35.7334	0.0307	0.2463	0.9999	0.5296
0.7320	38.4938	0.0669	0.2564	0.9999	0.5110
0.7414	41.4292	0.1037	0.2610	0.9999	0.5192
0.7591	44.5822	0.3825	0.2735	0.9999	0.5331
0.7643	47.9648	0.5502	0.2765	0.9999	0.5369
0.7673	51.6870	0.7708	0.2849	0.9999	0.5288
0.7823	55.8496	0.7708	0.2935	0.9999	0.5401
0.7978	60.5646	0.7707	0.3098	0.9999	0.5464
0.8061	65.7164	0.7704	0.3231	0.9999	0.5344
0.8113	71.6154	0.7700	0.3309	0.9999	0.5269
0.8218	78.5408	0.7693	0.3362	0.9999	0.5433
0.8437	86.8668	0.7690	0.3620	0.9999	0.5406
0.8626	97.0876	0.7681	0.3781	0.9999	0.5539
0.8926	110.3990	0.7673	0.4100	0.9999	0.5619
0.9093	128.6042	0.7659	0.4304	0.9999	0.5653
0.9365	155.9496	0.7641	0.4599	0.9999	0.5683
0.9659	214.3850	0.7602	0.4927	0.9999	0.5733
