alpha = 0.7700
gamma = 5.0000
prob.endemic = 0.7000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 578243477
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8566	0.0000	0.2615	0.4029	0.9999	0.5130
0.8509	1.0162	0.2615	0.3978	0.9999	0.4999
0.8394	2.0528	0.2614	0.3933	0.9999	0.4905
0.8433	3.1132	0.2614	0.3575	0.9999	0.4937
0.8394	4.1962	0.2614	0.2993	0.9999	0.4890
0.8366	5.3076	0.2614	0.2207	0.9999	0.4758
0.8349	6.4536	0.2613	0.1887	0.9999	0.4815
0.8455	7.6170	0.2613	0.1809	0.9999	0.4859
0.8414	8.8238	0.2613	0.1739	0.9999	0.4954
0.8408	10.0812	0.2612	0.1708	0.9999	0.4864
0.8427	11.3716	0.2612	0.1690	0.9999	0.4899
0.8405	12.6994	0.2612	0.1669	0.9999	0.4871
0.8465	14.0948	0.2611	0.1677	0.9999	0.4888
0.8418	15.5546	0.2611	0.1661	0.9999	0.4794
0.8442	17.0310	0.2610	0.1649	0.9999	0.4948
0.8495	18.6036	0.2610	0.1654	0.9999	0.5000
0.8549	20.2044	0.2609	0.1681	0.9999	0.4977
0.8491	21.8898	0.2609	0.1657	0.9999	0.4913
0.8502	23.6526	0.2608	0.1658	0.9999	0.4885
0.8600	25.5132	0.2608	0.1690	0.9999	0.5021
0.8584	27.4380	0.2607	0.1674	0.9999	0.5037
0.8558	29.4706	0.2607	0.1666	0.9999	0.4971
0.8632	31.6376	0.2606	0.1686	0.9999	0.5054
0.8594	33.9180	0.2606	0.1679	0.9999	0.5013
0.8591	36.3358	0.2605	0.1682	0.9999	0.4900
0.8625	38.9546	0.2604	0.1691	0.9999	0.4907
0.8650	41.7160	0.2603	0.1689	0.9999	0.5018
0.8715	44.6766	0.2603	0.1723	0.9999	0.5007
0.8673	47.9266	0.2602	0.1713	0.9999	0.4863
0.8710	51.4704	0.2601	0.1709	0.9999	0.5073
0.8742	55.4070	0.2600	0.1729	0.9999	0.4985
0.8819	59.7778	0.2599	0.1754	0.9999	0.5052
0.8850	64.7110	0.2597	0.1764	0.9999	0.5107
0.8931	70.3114	0.2596	0.1795	0.9999	0.5155
0.8856	76.9966	0.2594	0.1775	0.9999	0.4946
0.8916	85.1156	0.2592	0.1797	0.9999	0.4997
0.8993	95.1866	0.2589	0.1828	0.9999	0.5030
0.9047	108.4204	0.2586	0.1843	0.9999	0.5116
0.9166	128.3366	0.2580	0.1902	0.9999	0.5043
0.9331	168.2718	0.2571	0.1965	0.9999	0.5041
