alpha = 0.7700
gamma = 0.0000
prob.endemic = 0.1000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 846097902
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.5446	0.0000	0.2614	0.2300	0.9999	0.4973
0.5567	1.0196	0.1480	0.1317	0.9999	0.5061
0.5591	2.0646	0.0825	0.0965	0.9999	0.5087
0.5530	3.1346	0.0425	0.0768	0.9999	0.5052
0.5522	4.2394	0.0240	0.0662	0.9999	0.5008
0.5617	5.3650	0.0131	0.0598	0.9999	0.5118
0.5545	6.5264	0.0063	0.0545	0.9999	0.5023
0.5605	7.7254	0.0037	0.0515	0.9999	0.5062
0.5537	8.9644	0.0017	0.0458	0.9999	0.5044
0.5457	10.2334	0.0006	0.0421	0.9999	0.4959
0.5567	11.5574	0.0003	0.0422	0.9999	0.5036
0.5577	12.9122	0.0002	0.0399	0.9999	0.5087
0.5591	14.3194	0.0001	0.0398	0.9999	0.5071
0.5607	15.7744	0.0000	0.0385	0.9999	0.5069
0.5618	17.2894	0.0000	0.0384	0.9999	0.5080
0.5580	18.8682	0.0000	0.0368	0.9999	0.5047
0.5540	20.5242	0.0000	0.0368	0.9999	0.4963
0.5627	22.2578	0.0000	0.0353	0.9999	0.5095
0.5631	24.0254	0.0000	0.0357	0.9999	0.5067
0.5610	25.9402	0.0000	0.0344	0.9999	0.5048
0.5597	27.9178	0.0000	0.0330	0.9999	0.5072
0.5700	30.0362	0.0000	0.0357	0.9999	0.5114
0.5686	32.2142	0.0000	0.0340	0.9999	0.5141
0.5687	34.5492	0.0000	0.0350	0.9999	0.5086
0.5564	36.9912	0.0000	0.0325	0.9999	0.4980
0.5611	39.6492	0.0000	0.0335	0.9999	0.5024
0.5698	42.4454	0.0000	0.0335	0.9999	0.5123
0.5733	45.5120	0.0000	0.0355	0.9999	0.5104
0.5622	48.8622	0.0000	0.0346	0.9999	0.4981
0.5673	52.3934	0.0000	0.0352	0.9999	0.5005
0.5724	56.2970	0.0000	0.0340	0.9999	0.5080
0.5766	60.6370	0.0000	0.0349	0.9999	0.5120
0.5815	65.5814	0.0000	0.0362	0.9999	0.5132
0.5657	71.2480	0.0000	0.0327	0.9999	0.5026
0.5891	77.9520	0.0000	0.0372	0.9999	0.5178
0.5854	85.8874	0.0000	0.0380	0.9999	0.5108
0.5924	95.8960	0.0000	0.0393	0.9999	0.5158
0.6008	109.5588	0.0000	0.0424	0.9999	0.5162
0.5991	129.6968	0.0000	0.0448	0.9999	0.5082
0.6242	170.9288	0.0000	0.0548	0.9999	0.5111
