alpha = 0.6000
gamma = 20.0000
prob.endemic = 0.6000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1901132283
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.8043	0.0000	0.5118	0.6242	0.9999	0.4995
0.8018	1.0162	0.5118	0.6300	0.9999	0.5054
0.7948	2.0458	0.5117	0.6351	0.9999	0.5009
0.7868	3.0942	0.5117	0.6418	0.9999	0.4951
0.7776	4.1580	0.5116	0.6491	0.9999	0.4904
0.7809	5.2502	0.5116	0.6498	0.9999	0.5034
0.7841	6.3542	0.5115	0.6443	0.9999	0.4988
0.7651	7.4848	0.5115	0.6594	0.9999	0.4887
0.7710	8.6262	0.5114	0.6525	0.9999	0.4938
0.7681	9.7852	0.5114	0.6514	0.9999	0.4856
0.7621	10.9630	0.5113	0.6583	0.9999	0.4917
0.7629	12.1752	0.5113	0.6560	0.9999	0.4998
0.7554	13.3952	0.5112	0.6536	0.9999	0.4869
0.7537	14.6616	0.5112	0.6435	0.9999	0.4897
0.7437	15.9292	0.5111	0.6327	0.9999	0.4839
0.7450	17.2208	0.5111	0.5991	0.9999	0.4895
0.7328	18.5514	0.5110	0.5396	0.9999	0.4751
0.7294	19.9152	0.5108	0.4444	0.9999	0.4697
0.7409	21.3248	0.5107	0.3453	0.9999	0.4839
0.7395	22.7766	0.5106	0.2836	0.9999	0.4789
0.7438	24.3062	0.5103	0.2495	0.9999	0.4919
0.7479	25.9284	0.5102	0.2345	0.9999	0.4907
0.7482	27.6452	0.5101	0.2285	0.9999	0.4866
0.7519	29.4534	0.5100	0.2264	0.9999	0.4880
0.7600	31.4188	0.5099	0.2285	0.9999	0.4903
0.7614	33.4830	0.5098	0.2269	0.9999	0.4860
0.7591	35.6716	0.5097	0.2262	0.9999	0.4777
0.7630	38.0704	0.5096	0.2270	0.9999	0.4828
0.7722	40.6120	0.5094	0.2325	0.9999	0.4830
0.7833	43.5052	0.5093	0.2376	0.9999	0.4853
0.7912	46.6316	0.5091	0.2393	0.9999	0.4984
0.7908	50.2100	0.5089	0.2425	0.9999	0.4881
0.8038	54.1854	0.5087	0.2495	0.9999	0.4944
0.8154	58.8390	0.5085	0.2554	0.9999	0.5041
0.8245	64.3794	0.5082	0.2651	0.9999	0.4927
0.8354	71.1426	0.5078	0.2714	0.9999	0.4961
0.8608	79.5994	0.5074	0.2866	0.9999	0.5157
0.8688	90.9698	0.5068	0.2975	0.9999	0.4903
0.8976	108.0684	0.5060	0.3151	0.9999	0.5186
0.9310	144.3472	0.5044	0.3421	0.9999	0.5074
