alpha = 0.4600
gamma = 0.0000
prob.endemic = 0.2000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 969478070
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6012	0.0000	0.7765	0.5400	0.9999	0.4954
0.6012	1.0158	0.4818	0.3507	0.9999	0.4980
0.5957	2.0554	0.2866	0.2701	0.9999	0.4985
0.6078	3.1182	0.1943	0.2363	0.9999	0.5054
0.6094	4.2074	0.1194	0.2115	0.9999	0.5092
0.6073	5.3378	0.0745	0.1940	0.9999	0.5114
0.6072	6.4998	0.0418	0.1810	0.9999	0.5057
0.6058	7.6920	0.0255	0.1692	0.9999	0.5080
0.6180	8.9220	0.0180	0.1734	0.9999	0.5110
0.6233	10.1904	0.0137	0.1712	0.9999	0.5163
0.6173	11.4926	0.0077	0.1654	0.9999	0.5060
0.6225	12.8740	0.0044	0.1592	0.9999	0.5145
0.6286	14.2978	0.0031	0.1631	0.9999	0.5165
0.6224	15.7780	0.0011	0.1559	0.9999	0.5140
0.6348	17.3224	0.0013	0.1625	0.9999	0.5194
0.6344	18.9300	0.0005	0.1637	0.9999	0.5101
0.6375	20.6080	0.0005	0.1618	0.9999	0.5153
0.6440	22.3652	0.0003	0.1621	0.9999	0.5244
0.6414	24.1942	0.0001	0.1604	0.9999	0.5199
0.6473	26.1944	0.0001	0.1623	0.9999	0.5238
0.6492	28.2368	0.0001	0.1681	0.9999	0.5167
0.6595	30.4018	0.0001	0.1741	0.9999	0.5228
0.6533	32.7214	0.0000	0.1733	0.9999	0.5145
0.6565	35.2036	0.0000	0.1742	0.9999	0.5136
0.6745	37.8450	0.0000	0.1841	0.9999	0.5274
0.6806	40.6840	0.0000	0.1899	0.9999	0.5316
0.6892	43.7278	0.0001	0.1955	0.9999	0.5325
0.6872	47.1118	0.0000	0.1962	0.9999	0.5294
0.6999	50.7668	0.0001	0.2109	0.9999	0.5271
0.7008	54.7900	0.0001	0.2082	0.9999	0.5302
0.7196	59.2860	0.0005	0.2257	0.9999	0.5361
0.7230	64.2680	0.0005	0.2323	0.9999	0.5291
0.7281	70.0194	0.0028	0.2421	0.9999	0.5210
0.7520	76.7992	0.1095	0.2628	0.9999	0.5315
0.7726	85.0782	0.7664	0.2833	0.9999	0.5385
0.7798	95.0316	0.7664	0.2959	0.9999	0.5282
0.8103	107.9538	0.7660	0.3243	0.9999	0.5388
0.8317	125.9732	0.7647	0.3466	0.9999	0.5408
0.8804	153.8708	0.7629	0.3960	0.9999	0.5613
0.9341	212.8628	0.7593	0.4531	0.9999	0.5831
