alpha = 0.7700
gamma = 15.0000
prob.endemic = 0.5000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 259233929
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.7528	0.0000	0.2618	0.5760	0.9999	0.4956
0.7472	1.0164	0.3075	0.5827	0.9999	0.5018
0.7495	2.0448	0.2843	0.5802	0.9999	0.5015
0.7383	3.0884	0.3925	0.5890	0.9999	0.4919
0.7297	4.1484	0.5801	0.5989	0.9999	0.4937
0.7270	5.2298	0.5607	0.5952	0.9999	0.4899
0.7285	6.3228	0.5358	0.5924	0.9999	0.4964
0.7273	7.4396	0.4722	0.5846	0.9999	0.4914
0.7170	8.5676	0.5031	0.5846	0.9999	0.4834
0.7150	9.7142	0.4894	0.5743	0.9999	0.4827
0.7110	10.8802	0.4522	0.5519	0.9999	0.4892
0.7081	12.0640	0.3504	0.5096	0.9999	0.4827
0.7017	13.2836	0.2614	0.4410	0.9999	0.4768
0.7026	14.5274	0.2614	0.3240	0.9999	0.4816
0.6949	15.8020	0.2613	0.2160	0.9999	0.4767
0.7008	17.1316	0.2612	0.1554	0.9999	0.4791
0.6895	18.5134	0.1523	0.1279	0.9999	0.4729
0.6984	19.9452	0.1307	0.1218	0.9999	0.4675
0.6986	21.4198	0.0943	0.1152	0.9999	0.4746
0.7067	22.9874	0.0887	0.1148	0.9999	0.4753
0.7086	24.6232	0.0740	0.1127	0.9999	0.4803
0.7030	26.3434	0.0452	0.1082	0.9999	0.4815
0.7162	28.1768	0.0595	0.1114	0.9999	0.4870
0.7164	30.1272	0.0607	0.1118	0.9999	0.4794
0.7116	32.1984	0.0336	0.1090	0.9999	0.4801
0.7183	34.3704	0.0411	0.1104	0.9999	0.4840
0.7136	36.7614	0.0260	0.1087	0.9999	0.4801
0.7197	39.2700	0.0335	0.1114	0.9999	0.4755
0.7199	41.9928	0.0237	0.1098	0.9999	0.4825
0.7234	44.9730	0.0274	0.1110	0.9999	0.4784
0.7298	48.2222	0.0479	0.1123	0.9999	0.4867
0.7327	51.8848	0.0506	0.1129	0.9999	0.4876
0.7374	56.0444	0.1283	0.1155	0.9999	0.4827
0.7445	60.8272	0.2594	0.1179	0.9999	0.4859
0.7491	66.5066	0.2595	0.1215	0.9999	0.4766
0.7562	73.3810	0.2592	0.1231	0.9999	0.4814
0.7624	81.7456	0.2590	0.1251	0.9999	0.4838
0.7749	92.6786	0.2587	0.1306	0.9999	0.4817
0.7937	109.6508	0.2582	0.1368	0.9999	0.4926
0.8240	143.7734	0.2572	0.1498	0.9999	0.4901
