alpha = 0.2800
gamma = 5.0000
prob.endemic = 0.3000
Num. spacers = 40, Tmax = 5000, Num. replicates = 5000
seed = 1233594918
beta	age	efficacy	fitness	endemicBeta	epidemicBeta (means)
0.6519	0.0000	6.7001	0.8955	0.9999	0.4966
0.6477	1.0050	5.0904	0.8965	0.9999	0.5049
0.6415	2.0180	3.7150	0.8891	0.9999	0.4916
0.6362	3.0302	2.5925	0.8789	0.9999	0.4955
0.6351	4.0502	1.7731	0.8441	0.9999	0.4862
0.6399	5.0798	1.2730	0.7055	0.9999	0.4911
0.6442	6.1290	0.8746	0.5047	0.9999	0.4999
0.6414	7.2102	0.5871	0.4097	0.9999	0.4987
0.6569	8.3314	0.4515	0.3729	0.9999	0.5101
0.6549	9.4856	0.2906	0.3398	0.9999	0.5023
0.6629	10.7006	0.2287	0.3256	0.9999	0.5121
0.6631	11.9472	0.1614	0.3107	0.9999	0.5122
0.6824	13.2584	0.1673	0.3174	0.9999	0.5253
0.6796	14.6352	0.1184	0.3103	0.9999	0.5163
0.6891	16.0872	0.1031	0.3094	0.9999	0.5254
0.6913	17.6012	0.0953	0.3099	0.9999	0.5200
0.7015	19.2278	0.0824	0.3114	0.9999	0.5312
0.7114	20.9318	0.1269	0.3264	0.9999	0.5285
0.7164	22.7434	0.1016	0.3257	0.9999	0.5297
0.7269	24.7008	0.1300	0.3333	0.9999	0.5401
0.7352	26.7600	0.2146	0.3467	0.9999	0.5335
0.7464	28.9770	0.3755	0.3589	0.9999	0.5390
0.7513	31.3838	0.3910	0.3615	0.9999	0.5395
0.7682	33.9724	0.8739	0.3791	0.9999	0.5488
0.7829	36.8370	1.2671	0.3976	0.9999	0.5562
0.7966	39.9300	1.2674	0.4192	0.9999	0.5489
0.8123	43.2960	1.2670	0.4378	0.9999	0.5573
0.8196	47.1170	1.2665	0.4468	0.9999	0.5604
0.8449	51.2670	1.2661	0.4827	0.9999	0.5660
0.8626	56.0820	1.2656	0.4998	0.9999	0.5822
0.8771	61.5710	1.2650	0.5265	0.9999	0.5804
0.8917	67.7194	1.2643	0.5516	0.9999	0.5755
0.9072	74.9502	1.2635	0.5733	0.9999	0.5836
0.9238	83.4142	1.2624	0.5986	0.9999	0.5822
0.9464	93.4954	1.2613	0.6242	0.9999	0.6317
0.9604	106.3570	1.2598	0.6519	0.9999	0.6160
0.9708	122.4966	1.2579	0.6655	0.9999	0.6472
0.9829	144.6056	1.2554	0.6842	0.9999	0.6735
0.9906	178.3704	1.2515	0.6967	0.9999	0.7084
0.9974	245.6820	1.2443	0.7059	0.9999	0.7559
